task,rmse,absDivMean,relative,runs
namd2,372.07834016149184,0.8329821043234279,0.9756311804672521,5
namd3,1314.4501829878275,0.770435151798402,0.4161605476091119,5
sassena5,724.6699652564843,0.7222789492087915,1.1218133999576019,5
sassena6,239.67333661129697,0.597813442278911,0.5530550711558222,5
