atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,L,H,L,namd_ID0000002,1,476,1.0,382.72,0.15,1.0,68602.49,720.91,1.0,1.75,0.0,1.0,25596531.0,231458.0,1.0,22121.0,130.0,1.0,42688259.0,57811.0,1.0,820798.0,251.0,1.0,3124920.0,28.0,1.0,496579952.0,65668.0,1.0
L,L,H,L,namd_ID0000002,1,471,0.9895,382.57,0.09,0.99961,67881.58,721.0,0.98949,1.75,0.0,1.0,25365073.0,234551.0,0.99096,21991.0,161.0,0.99412,42630448.0,68918.0,0.99865,820547.0,294.0,0.99969,3124892.0,284.0,0.99999,496514284.0,0.0,0.99987
L,L,H,L,namd_ID0000002,1,466,0.97899,382.48,0.16,0.99937,67160.58,720.97,0.97898,1.75,0.0,1.0,25130522.0,232571.0,0.98179,21830.0,140.0,0.98685,42561530.0,62952.0,0.99703,820253.0,269.0,0.99934,3124608.0,20.0,0.9999,496514284.0,264.0,0.99987
L,L,H,L,namd_ID0000002,1,461,0.96849,382.32,0.17,0.99895,66439.61,720.94,0.96847,1.75,0.0,1.0,24897951.0,234504.0,0.97271,21690.0,161.0,0.98052,42498578.0,68982.0,0.99556,819984.0,294.0,0.99901,3124588.0,24.0,0.99989,496514020.0,264.0,0.99987
L,L,H,L,namd_ID0000002,1,456,0.95798,382.15,0.21,0.99851,65718.67,720.91,0.95796,1.75,0.0,1.0,24663447.0,232610.0,0.96355,21529.0,140.0,0.97324,42429596.0,62949.0,0.99394,819690.0,269.0,0.99865,3124564.0,20.0,0.99989,496513756.0,0.0,0.99987
L,L,H,L,namd_ID0000002,1,451,0.94748,381.94,0.14,0.99796,64997.76,721.42,0.94745,1.75,0.0,1.0,24430837.0,100380.0,0.95446,21389.0,136.0,0.96691,42366647.0,69714.0,0.99247,819421.0,290.0,0.99832,3124544.0,4.0,0.99988,496513756.0,65668.0,0.99987
L,L,H,L,namd_ID0000002,1,446,0.93697,381.8,0.17,0.9976,64276.34,720.83,0.93694,1.75,0.0,1.0,24330457.0,144235.0,0.95054,21253.0,138.0,0.96076,42296933.0,62939.0,0.99083,819131.0,269.0,0.99797,3124540.0,16.0,0.99988,496448088.0,0.0,0.99973
L,L,H,L,namd_ID0000002,1,441,0.92647,381.63,0.1,0.99715,63555.51,720.92,0.92643,1.75,0.0,1.0,24186222.0,234511.0,0.9449,21115.0,161.0,0.95452,42233994.0,68965.0,0.98936,818862.0,294.0,0.99764,3124524.0,488.0,0.99987,496448088.0,132.0,0.99973
L,L,H,L,namd_ID0000002,1,436,0.91597,381.53,0.11,0.99689,62834.59,720.91,0.91592,1.75,0.0,1.0,23951711.0,232612.0,0.93574,20954.0,140.0,0.94724,42165029.0,62883.0,0.98774,818568.0,269.0,0.99728,3124036.0,368.0,0.99972,496447956.0,65536.0,0.99973
L,L,H,L,namd_ID0000002,1,431,0.90546,381.42,0.18,0.9966,62113.68,720.85,0.90541,1.75,0.0,1.0,23719099.0,234527.0,0.92665,20814.0,161.0,0.94092,42102146.0,68874.0,0.98627,818299.0,294.0,0.99696,3123668.0,296.0,0.9996,496382420.0,65668.0,0.9996
L,L,H,L,namd_ID0000002,1,426,0.89496,381.24,0.18,0.99613,61392.83,730.13,0.89491,1.75,0.0,1.0,23484572.0,231482.0,0.91749,20653.0,131.0,0.93364,42033272.0,57706.0,0.98466,818005.0,251.0,0.9966,3123372.0,44.0,0.9995,496316752.0,65804.0,0.99947
L,L,H,L,namd_ID0000002,1,421,0.88445,381.06,0.13,0.99566,60662.7,721.03,0.88426,1.75,0.0,1.0,23253090.0,234527.0,0.90845,20522.0,161.0,0.92772,41975566.0,68960.0,0.9833,817754.0,294.0,0.99629,3123328.0,16.0,0.99949,496250948.0,132.0,0.99934
L,L,H,L,namd_ID0000002,1,416,0.87395,380.93,0.15,0.99532,59941.67,722.98,0.87375,1.75,0.0,1.0,23018563.0,232568.0,0.89928,20361.0,140.0,0.92044,41906606.0,62942.0,0.98169,817460.0,269.0,0.99593,3123312.0,812.0,0.99949,496250816.0,132.0,0.99934
L,L,H,L,namd_ID0000002,1,411,0.86345,380.78,0.17,0.99493,59218.69,721.39,0.86321,1.75,0.0,1.0,22785995.0,234529.0,0.8902,20221.0,161.0,0.91411,41843664.0,68953.0,0.98021,817191.0,294.0,0.99561,3122500.0,304.0,0.99923,496250684.0,65536.0,0.99934
L,L,H,L,namd_ID0000002,1,406,0.85294,380.61,0.17,0.99449,58497.3,721.29,0.8527,1.75,0.0,1.0,22551466.0,232619.0,0.88104,20060.0,140.0,0.90683,41774711.0,62972.0,0.9786,816897.0,269.0,0.99525,3122196.0,12.0,0.99913,496185148.0,65536.0,0.9992
L,L,H,L,namd_ID0000002,1,401,0.84244,380.44,0.16,0.99404,57776.01,720.97,0.84219,1.75,0.0,1.0,22318847.0,234544.0,0.87195,19920.0,161.0,0.9005,41711739.0,68904.0,0.97712,816628.0,294.0,0.99492,3122184.0,8.0,0.99912,496119612.0,0.0,0.99907
L,L,H,L,namd_ID0000002,1,396,0.83193,380.28,0.15,0.99362,57055.04,720.99,0.83168,1.75,0.0,1.0,22084303.0,9798.0,0.86279,19759.0,112.0,0.89322,41642835.0,63732.0,0.97551,816334.0,265.0,0.99456,3122176.0,8.0,0.99912,496119612.0,132.0,0.99907
L,L,H,L,namd_ID0000002,1,391,0.82143,380.13,0.18,0.99323,56334.05,724.87,0.82117,1.75,0.0,1.0,22074505.0,234845.0,0.8624,19647.0,162.0,0.88816,41579103.0,68945.0,0.97402,816069.0,294.0,0.99424,3122168.0,20.0,0.99912,496119480.0,65668.0,0.99907
L,L,H,L,namd_ID0000002,1,386,0.81092,379.95,0.11,0.99276,55609.18,721.4,0.8106,1.75,0.0,1.0,21839660.0,232582.0,0.85323,19485.0,140.0,0.88084,41510158.0,62929.0,0.9724,815775.0,269.0,0.99388,3122148.0,0.0,0.99911,496053812.0,132.0,0.99894
L,L,H,L,namd_ID0000002,1,381,0.80042,379.84,0.15,0.99247,54887.78,720.94,0.80008,1.75,0.0,1.0,21607078.0,233558.0,0.84414,19345.0,149.0,0.87451,41447229.0,68857.0,0.97093,815506.0,291.0,0.99355,3122148.0,32.0,0.99911,496053680.0,0.0,0.99894
L,L,H,L,namd_ID0000002,1,376,0.78992,379.69,0.1,0.99208,54166.84,720.96,0.78958,1.75,0.0,1.0,21373520.0,232456.0,0.83502,19196.0,143.0,0.86777,41378372.0,57768.0,0.96932,815215.0,254.0,0.9932,3122116.0,12.0,0.9991,496053680.0,65932.0,0.99894
L,L,H,L,namd_ID0000002,1,371,0.77941,379.59,0.19,0.99182,53445.88,720.93,0.77907,1.75,0.0,1.0,21141064.0,233571.0,0.82593,19053.0,149.0,0.86131,41320604.0,68848.0,0.96796,814961.0,291.0,0.99289,3122104.0,36.0,0.9991,495987748.0,264.0,0.99881
L,L,H,L,namd_ID0000002,1,366,0.76891,379.4,0.09,0.99133,52724.95,720.87,0.76856,1.75,0.0,1.0,20907493.0,233577.0,0.81681,18904.0,152.0,0.85457,41251756.0,62989.0,0.96635,814670.0,272.0,0.99253,3122068.0,48.0,0.99909,495987484.0,0.0,0.99881
L,L,H,L,namd_ID0000002,1,361,0.7584,379.31,0.14,0.99109,52004.08,720.86,0.75805,1.75,0.0,1.0,20673916.0,233587.0,0.80768,18752.0,149.0,0.8477,41188767.0,68910.0,0.96487,814398.0,291.0,0.9922,3122020.0,296.0,0.99907,495987484.0,196740.0,0.99881
L,L,H,L,namd_ID0000002,1,356,0.7479,379.17,0.22,0.99072,51283.22,721.01,0.74754,1.75,0.0,1.0,20440329.0,233579.0,0.79856,18603.0,152.0,0.84097,41119857.0,62889.0,0.96326,814107.0,272.0,0.99185,3121724.0,28.0,0.99898,495790744.0,65536.0,0.99841
L,L,H,L,namd_ID0000002,1,351,0.73739,378.95,0.16,0.99015,50562.21,721.08,0.73703,1.75,0.0,1.0,20206750.0,10451.0,0.78943,18451.0,120.0,0.83409,41056968.0,68823.0,0.96179,813835.0,285.0,0.99152,3121696.0,4.0,0.99897,495725208.0,65536.0,0.99828
