atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,H,H,L,sassena_ID0000005,1,380,1.0,802.11,5.94,1.0,53182.39,716.43,1.0,5.83,0.0,1.0,335453.0,140.0,1.0,4987.0,20.0,1.0,478735208.0,54819.0,1.0,204449.0,304.0,1.0,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,375,0.98684,796.17,5.73,0.99259,52465.96,715.55,0.98653,5.83,0.0,1.0,335313.0,56.0,0.99958,4967.0,8.0,0.99599,478680389.0,54839.0,0.99989,204145.0,307.0,0.99851,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,370,0.97368,790.44,5.51,0.98545,51750.41,715.89,0.97307,5.83,0.0,1.0,335257.0,140.0,0.99942,4959.0,20.0,0.99439,478625550.0,54779.0,0.99977,203838.0,298.0,0.99701,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,365,0.96053,784.93,5.51,0.97858,51034.52,715.89,0.95961,5.83,0.0,1.0,335117.0,224.0,0.999,4939.0,32.0,0.99037,478570771.0,54859.0,0.99966,203540.0,310.0,0.99555,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,360,0.94737,779.42,5.89,0.97171,50318.63,715.36,0.94615,5.83,0.0,1.0,334893.0,168.0,0.99833,4907.0,24.0,0.98396,478515912.0,54819.0,0.99954,203230.0,304.0,0.99404,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,355,0.93421,773.53,5.75,0.96437,49603.27,715.59,0.9327,5.83,0.0,1.0,334725.0,84.0,0.99783,4883.0,12.0,0.97915,478461093.0,54839.0,0.99943,202926.0,307.0,0.99255,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,350,0.92105,767.78,5.53,0.9572,48887.68,715.73,0.91925,5.83,0.0,1.0,334641.0,112.0,0.99758,4871.0,16.0,0.97674,478406254.0,54719.0,0.99931,202619.0,289.0,0.99105,4842848.0,0.0,1.0,509777480.0,0.0,1.0
L,H,H,L,sassena_ID0000005,1,345,0.90789,762.25,5.59,0.95031,48171.95,715.82,0.90579,5.83,0.0,1.0,334529.0,292.0,0.99725,4855.0,31.0,0.97353,478351535.0,132367.0,0.9992,202330.0,980.0,0.98964,4842848.0,156.0,1.0,509777480.0,252.0,1.0
L,H,H,L,sassena_ID0000005,1,340,0.89474,756.66,5.47,0.94334,47456.13,715.93,0.89233,5.83,0.0,1.0,334237.0,360.0,0.99638,4824.0,30.0,0.96732,478219168.0,209657.0,0.99892,201350.0,1628.0,0.98484,4842692.0,452.0,0.99997,509777228.0,500.0,1.0
L,H,H,L,sassena_ID0000005,1,335,0.88158,751.19,5.44,0.93652,46740.2,715.86,0.87887,5.83,0.0,1.0,333877.0,208.0,0.9953,4794.0,19.0,0.9613,478009511.0,135551.0,0.99848,199722.0,1004.0,0.97688,4842240.0,304.0,0.99987,509776728.0,248.0,1.0
