atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,L,L,H,sassena_ID0000006,1,30,1.0,178.27,3.42,1.0,1531.46,357.16,1.0,1.43,0.0,1.0,189472.0,1971.0,1.0,1435.0,258.0,1.0,31728688.0,29278.0,1.0,66487.0,327.0,1.0,1730380.0,256.0,1.0,253367692.0,268.0,1.0
L,L,L,H,sassena_ID0000006,1,25,0.83333,174.85,5.29,0.98082,1174.3,355.35,0.76678,1.43,0.0,1.0,187501.0,1797.0,0.9896,1177.0,245.0,0.82021,31699410.0,28744.0,0.99908,66160.0,325.0,0.99508,1730124.0,260.0,0.99985,253367424.0,0.0,1.0
L,L,L,H,sassena_ID0000006,1,20,0.66667,169.56,10.13,0.95114,818.95,351.2,0.53475,1.43,0.0,1.0,185704.0,1831.0,0.98011,932.0,238.0,0.64948,31670666.0,29260.0,0.99817,65835.0,327.0,0.99019,1729864.0,440.0,0.9997,253367424.0,0.0,1.0
L,L,L,H,sassena_ID0000006,1,15,0.5,159.43,59.99,0.89432,467.75,340.45,0.30543,1.43,0.25,1.0,183873.0,17176.0,0.97045,694.0,348.0,0.48362,31641406.0,4559794.0,0.99725,65508.0,17920.0,0.98528,1729424.0,480240.0,0.99945,253367424.0,70352196.0,1.0
L,L,L,H,sassena_ID0000006,1,10,0.33333,99.44,99.43,0.55781,127.3,127.3,0.08312,1.18,1.18,0.82517,166697.0,30255.0,0.8798,346.0,333.0,0.24111,27081612.0,26991326.0,0.85354,47588.0,47390.0,0.71575,1249184.0,1246928.0,0.72191,183015228.0,182893272.0,0.72233
L,L,L,H,sassena_ID0000006,1,0,0.0,0.01,0.01,6.0e-05,0.0,0.0,0.0,0.0,0.0,0.0,136442.0,136442.0,0.72012,13.0,13.0,0.00906,90286.0,90286.0,0.00285,198.0,198.0,0.00298,2256.0,2256.0,0.0013,121956.0,121956.0,0.00048
L,L,L,H,sassena_ID0000006,2,31,1.0,175.39,3.54,1.0,1569.72,356.97,1.0,4.97,0.0,1.0,188674.0,2055.0,1.0,1457.0,270.0,1.0,32045833.0,29533.0,1.0,69119.0,363.0,1.0,1730400.0,276.0,1.0,253302552.0,132.0,1.0
L,L,L,H,sassena_ID0000006,2,26,0.83871,171.85,5.58,0.97982,1212.75,355.0,0.77259,4.97,0.0,1.0,186619.0,1484.0,0.98911,1187.0,212.0,0.81469,32016300.0,28519.0,0.99908,68756.0,289.0,0.99475,1730124.0,0.0,0.99984,253302420.0,0.0,1.0
L,L,L,H,sassena_ID0000006,2,21,0.67742,166.27,10.3,0.948,857.75,350.32,0.54644,4.97,0.0,1.0,185135.0,2316.0,0.98124,975.0,284.0,0.66918,31987781.0,30065.0,0.99819,68467.0,365.0,0.99057,1730124.0,264.0,0.99984,253302420.0,0.0,1.0
L,L,L,H,sassena_ID0000006,2,16,0.51613,155.97,31.63,0.88928,507.43,338.43,0.32326,4.97,0.22,1.0,182819.0,14185.0,0.96897,691.0,427.0,0.47426,31957716.0,21887541.0,0.99725,68102.0,46905.0,0.98529,1729860.0,217460.0,0.99969,253302420.0,323972.0,1.0
L,L,L,H,sassena_ID0000006,2,11,0.35484,124.34,124.33,0.70893,169.0,169.0,0.10766,4.75,4.75,0.95573,168634.0,32173.0,0.89379,264.0,251.0,0.18119,10070175.0,9979879.0,0.31424,21197.0,20999.0,0.30667,1512400.0,1510136.0,0.87402,252978448.0,252921900.0,0.99872
L,L,L,H,sassena_ID0000006,2,0,0.0,0.01,0.01,6.0e-05,0.0,0.0,0.0,0.0,0.0,0.0,136461.0,136461.0,0.72326,13.0,13.0,0.00892,90296.0,90296.0,0.00282,198.0,198.0,0.00286,2264.0,2264.0,0.00131,56548.0,56548.0,0.00022
L,L,L,H,sassena_ID0000006,3,26,1.0,173.46,3.43,1.0,1549.59,355.28,1.0,1.54,0.0,1.0,188145.0,1840.0,1.0,1463.0,263.0,1.0,31663761.0,28622.0,1.0,65866.0,292.0,1.0,1730628.0,540.0,1.0,253433220.0,264.0,1.0
L,L,L,H,sassena_ID0000006,3,21,0.80769,170.03,4.97,0.98023,1194.31,354.53,0.77073,1.54,0.0,1.0,186305.0,1559.0,0.99022,1200.0,199.0,0.82023,31635139.0,29356.0,0.9991,65574.0,324.0,0.99557,1730088.0,0.0,0.99969,253432956.0,0.0,1.0
L,L,L,H,sassena_ID0000006,3,16,0.61538,165.06,9.45,0.95157,839.78,352.48,0.54194,1.54,0.0,1.0,184746.0,2137.0,0.98193,1001.0,282.0,0.68421,31605783.0,29376.0,0.99817,65250.0,327.0,0.99065,1730088.0,264.0,0.99969,253432956.0,0.0,1.0
L,L,L,H,sassena_ID0000006,3,10,0.38462,155.61,27.92,0.89709,487.3,350.67,0.31447,1.54,0.0,1.0,182609.0,2731.0,0.97058,719.0,274.0,0.49146,31576407.0,31560.0,0.99724,64923.0,353.0,0.98568,1729824.0,5516.0,0.99954,253432956.0,65536.0,1.0
L,L,L,H,sassena_ID0000006,3,5,0.19231,127.69,127.69,0.73614,136.63,136.62,0.08817,1.54,1.54,1.0,179878.0,43160.0,0.95606,445.0,431.0,0.30417,31544847.0,31454255.0,0.99624,64570.0,64370.0,0.98032,1724308.0,1722012.0,0.99635,253367420.0,253245464.0,0.99974
L,L,L,H,sassena_ID0000006,3,0,0.0,0.0,0.0,0.0,0.01,0.01,1.0e-05,0.0,0.0,0.0,136718.0,136718.0,0.72666,14.0,14.0,0.00957,90592.0,90592.0,0.00286,200.0,200.0,0.00304,2296.0,2296.0,0.00133,121956.0,121956.0,0.00048
L,L,L,H,sassena_ID0000006,4,20,1.0,177.19,3.87,1.0,1537.46,356.67,1.0,15.3,0.0,1.0,189337.0,1966.0,1.0,1374.0,269.0,1.0,32040338.0,29352.0,1.0,69028.0,327.0,1.0,1731356.0,796.0,1.0,253367996.0,0.0,1.0
L,L,L,H,sassena_ID0000006,4,15,0.75,173.32,6.0,0.97816,1180.79,354.51,0.76801,15.3,0.0,1.0,187371.0,1635.0,0.98962,1105.0,210.0,0.80422,32010986.0,29432.0,0.99908,68701.0,339.0,0.99526,1730560.0,252.0,0.99954,253367996.0,0.0,1.0
L,L,L,H,sassena_ID0000006,4,10,0.5,167.32,11.09,0.9443,826.28,349.33,0.53743,15.3,0.0,1.0,185736.0,2259.0,0.98098,895.0,276.0,0.65138,31981554.0,30339.0,0.99817,68362.0,319.0,0.99035,1730308.0,260.0,0.99939,253367996.0,0.0,1.0
L,L,L,H,sassena_ID0000006,4,5,0.25,156.23,35.03,0.88171,476.95,341.02,0.31022,15.3,0.06,1.0,183477.0,25113.0,0.96905,619.0,468.0,0.45051,31951215.0,20087555.0,0.99722,68043.0,53056.0,0.98573,1730048.0,255704.0,0.99924,253367996.0,593780.0,1.0
L,L,L,H,sassena_ID0000006,4,0,0.0,121.2,121.2,0.68401,135.93,135.93,0.08841,15.24,15.24,0.99608,158364.0,158364.0,0.83641,151.0,151.0,0.1099,11863660.0,11863660.0,0.37027,14987.0,14987.0,0.21711,1474344.0,1474344.0,0.85155,252774216.0,252774216.0,0.99766
L,L,L,H,sassena_ID0000006,5,27,1.0,177.21,3.09,1.0,1598.75,357.77,1.0,15.29,0.0,1.0,189832.0,2167.0,1.0,1555.0,286.0,1.0,31609021.0,29568.0,1.0,65425.0,345.0,1.0,1731048.0,796.0,1.0,253367704.0,136.0,1.0
L,L,L,H,sassena_ID0000006,5,22,0.81481,174.12,4.81,0.98256,1240.98,355.75,0.77622,15.29,0.0,1.0,187665.0,1663.0,0.98858,1269.0,214.0,0.81608,31579453.0,29448.0,0.99906,65080.0,327.0,0.99473,1730252.0,256.0,0.99954,253367568.0,132.0,1.0
