atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,L,H,H,namd_ID0000002,1,497,1.0,398.89,0.11,1.0,71620.16,721.03,1.0,3.0,0.0,1.0,10435129.0,9278.0,1.0,21725.0,112.0,1.0,73015125.0,57649.0,1.0,1070587.0,248.0,1.0,3150208.0,8.0,1.0,496736648.0,131072.0,1.0
L,L,H,H,namd_ID0000002,1,492,0.98994,398.78,0.82,0.99972,70899.13,720.33,0.98993,3.0,0.0,1.0,10425851.0,11642.0,0.99911,21613.0,205.0,0.99484,72957476.0,2593017.0,0.99921,1070339.0,21105.0,0.99977,3150200.0,1252.0,1.0,496605576.0,6144.0,0.99974
L,L,H,H,namd_ID0000002,1,487,0.97988,397.96,0.55,0.99767,70178.8,720.55,0.97987,3.0,0.0,1.0,10414209.0,11965.0,0.998,21408.0,178.0,0.98541,70364459.0,1533862.0,0.9637,1049234.0,12376.0,0.98005,3148948.0,456.0,0.9996,496599432.0,6144.0,0.99972
L,L,H,H,namd_ID0000002,1,482,0.96982,397.41,0.15,0.99629,69458.25,721.11,0.96981,3.0,0.0,1.0,10402244.0,9675.0,0.99685,21230.0,114.0,0.97722,68830597.0,62837.0,0.94269,1036858.0,263.0,0.96849,3148492.0,8.0,0.99946,496593288.0,0.0,0.99971
L,L,H,H,namd_ID0000002,1,477,0.95976,397.26,0.2,0.99591,68737.14,720.92,0.95975,3.0,0.0,1.0,10392569.0,232781.0,0.99592,21116.0,144.0,0.97197,68767760.0,63498.0,0.94183,1036595.0,274.0,0.96825,3148484.0,564.0,0.99945,496593288.0,65668.0,0.99971
L,L,H,H,namd_ID0000002,1,472,0.9497,397.06,0.16,0.99541,68016.22,720.79,0.94968,3.0,0.0,1.0,10159788.0,9744.0,0.97361,20972.0,133.0,0.96534,68704262.0,615396.0,0.94096,1036321.0,4849.0,0.96799,3147920.0,764.0,0.99927,496527620.0,65668.0,0.99958
L,L,H,H,namd_ID0000002,1,467,0.93964,396.9,1.08,0.99501,67295.43,719.97,0.93962,3.0,0.0,1.0,10150044.0,17139.0,0.97268,20839.0,355.0,0.95922,68088866.0,5080928.0,0.93253,1031472.0,41480.0,0.96346,3147156.0,6892.0,0.99903,496461952.0,150752.0,0.99945
L,L,H,H,namd_ID0000002,1,462,0.92958,395.82,0.17,0.9923,66575.46,721.18,0.92956,3.0,0.0,1.0,10132905.0,9721.0,0.97104,20484.0,126.0,0.94288,63007938.0,362425.0,0.86294,989992.0,2755.0,0.92472,3140264.0,480.0,0.99684,496311200.0,132.0,0.99914
L,L,H,H,namd_ID0000002,1,457,0.91952,395.65,0.17,0.99188,65854.28,720.9,0.91949,3.0,0.0,1.0,10123184.0,9333.0,0.97011,20358.0,111.0,0.93708,62645513.0,63517.0,0.85798,987237.0,267.0,0.92215,3139784.0,4.0,0.99669,496311068.0,65536.0,0.99914
L,L,H,H,namd_ID0000002,1,452,0.90946,395.48,0.16,0.99145,65133.38,720.94,0.90943,3.0,0.0,1.0,10113851.0,233538.0,0.96921,20247.0,151.0,0.93197,62581996.0,62890.0,0.85711,986970.0,272.0,0.9219,3139780.0,28.0,0.99669,496245532.0,0.0,0.99901
L,L,H,H,namd_ID0000002,1,447,0.8994,395.32,0.19,0.99105,64412.44,720.99,0.89936,3.0,0.0,1.0,9880313.0,9373.0,0.94683,20096.0,112.0,0.92502,62519106.0,63546.0,0.85625,986698.0,267.0,0.92164,3139752.0,12.0,0.99668,496245532.0,65536.0,0.99901
L,L,H,H,namd_ID0000002,1,442,0.88934,395.13,0.2,0.99057,63691.45,756.85,0.88929,3.0,0.0,1.0,9870940.0,9271.0,0.94593,19984.0,112.0,0.91986,62455560.0,57625.0,0.85538,986431.0,248.0,0.92139,3139740.0,464.0,0.99668,496179996.0,65536.0,0.99888
