atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
M,L,H,H,sassena_ID0000006,1,527,1.0,217.89,0.11,1.0,37930.25,360.38,1.0,12.72,0.0,1.0,273151.0,264.0,1.0,6249.0,27.0,1.0,437252181.0,105061.0,1.0,127589.0,820.0,1.0,3121068.0,372.0,1.0,255626372.0,248.0,1.0
M,L,H,H,sassena_ID0000006,1,522,0.99051,217.78,0.12,0.9995,37569.87,360.49,0.9905,12.72,0.0,1.0,272887.0,504.0,0.99903,6222.0,72.0,0.99568,437147120.0,28123.0,0.99976,126769.0,199.0,0.99357,3120696.0,0.0,0.99988,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,517,0.98102,217.66,0.15,0.99894,37209.38,360.6,0.98099,12.72,0.0,1.0,272383.0,0.0,0.99719,6150.0,0.0,0.98416,437118997.0,27763.0,0.9997,126570.0,145.0,0.99201,3120696.0,0.0,0.99988,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,512,0.97154,217.51,0.1,0.99826,36848.78,360.62,0.97149,12.72,0.0,1.0,272383.0,196.0,0.99719,6150.0,28.0,0.98416,437091234.0,27883.0,0.99963,126425.0,163.0,0.99088,3120696.0,0.0,0.99988,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,507,0.96205,217.41,0.09,0.9978,36488.16,360.49,0.96198,12.72,0.0,1.0,272187.0,572.0,0.99647,6122.0,71.0,0.97968,437063351.0,105571.0,0.99957,126262.0,860.0,0.9896,3120696.0,300.0,0.99988,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,502,0.95256,217.32,0.07,0.99738,36127.67,360.5,0.95248,12.72,0.0,1.0,271615.0,0.0,0.99438,6051.0,0.0,0.96831,436957780.0,27763.0,0.99933,125402.0,145.0,0.98286,3120396.0,0.0,0.99978,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,497,0.94307,217.25,0.08,0.99706,35767.17,360.49,0.94297,12.72,0.0,1.0,271615.0,336.0,0.99438,6051.0,48.0,0.96831,436930017.0,28003.0,0.99926,125257.0,181.0,0.98172,3120396.0,0.0,0.99978,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,492,0.93359,217.17,0.17,0.9967,35406.68,360.44,0.93347,12.72,0.0,1.0,271279.0,336.0,0.99315,6003.0,48.0,0.96063,436902014.0,28003.0,0.9992,125076.0,181.0,0.9803,3120396.0,48.0,0.99978,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,487,0.9241,217.0,0.12,0.99592,35046.24,360.47,0.92397,12.72,0.0,1.0,270943.0,28.0,0.99192,5955.0,4.0,0.95295,436874011.0,27763.0,0.99914,124895.0,145.0,0.97889,3120348.0,24.0,0.99977,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,482,0.91461,216.88,0.13,0.99536,34685.77,360.97,0.91446,12.72,0.0,1.0,270915.0,448.0,0.99181,5951.0,64.0,0.95231,436846248.0,28123.0,0.99907,124750.0,199.0,0.97775,3120324.0,0.0,0.99976,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,477,0.90512,216.75,0.11,0.99477,34324.8,360.45,0.90495,12.72,0.0,1.0,270467.0,196.0,0.99017,5887.0,28.0,0.94207,436818125.0,27883.0,0.99901,124551.0,163.0,0.97619,3120324.0,0.0,0.99976,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,472,0.89564,216.64,0.11,0.99426,33964.35,360.45,0.89544,12.72,0.0,1.0,270271.0,28.0,0.98946,5859.0,4.0,0.93759,436790242.0,27763.0,0.99894,124388.0,145.0,0.97491,3120324.0,0.0,0.99976,255626124.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,467,0.88615,216.53,0.14,0.99376,33603.9,362.5,0.88594,12.72,0.0,1.0,270243.0,404.0,0.98935,5855.0,47.0,0.93695,436762479.0,105181.0,0.99888,124243.0,838.0,0.97378,3120324.0,340.0,0.99976,255626124.0,408.0,1.0
M,L,H,H,sassena_ID0000006,1,462,0.87666,216.39,0.12,0.99312,33241.4,360.44,0.87638,12.72,0.0,1.0,269839.0,336.0,0.98787,5808.0,48.0,0.92943,436657298.0,28003.0,0.99864,123405.0,181.0,0.96721,3119984.0,0.0,0.99965,255625716.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,457,0.86717,216.27,0.15,0.99257,32880.96,360.46,0.86688,12.72,0.0,1.0,269503.0,168.0,0.98664,5760.0,24.0,0.92175,436629295.0,27883.0,0.99858,123224.0,163.0,0.96579,3119984.0,0.0,0.99965,255625716.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,452,0.85769,216.12,0.11,0.99188,32520.5,360.49,0.85738,12.72,0.0,1.0,269335.0,432.0,0.98603,5736.0,51.0,0.91791,436601412.0,105451.0,0.99851,123061.0,842.0,0.96451,3119984.0,80.0,0.99965,255625716.0,188.0,1.0
M,L,H,H,sassena_ID0000006,1,447,0.8482,216.01,0.16,0.99137,32160.01,360.46,0.84787,12.72,0.0,1.0,268903.0,280.0,0.98445,5685.0,40.0,0.90975,436495961.0,28003.0,0.99827,122219.0,181.0,0.95791,3119904.0,528.0,0.99963,255625528.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,442,0.83871,215.85,0.08,0.99064,31799.55,360.53,0.83837,12.72,0.0,1.0,268623.0,56.0,0.98342,5645.0,8.0,0.90334,436467958.0,27763.0,0.99821,122038.0,145.0,0.95649,3119376.0,92.0,0.99946,255625528.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,437,0.82922,215.77,0.14,0.99027,31439.02,360.57,0.82886,12.72,0.0,1.0,268567.0,336.0,0.98322,5637.0,48.0,0.90206,436440195.0,28003.0,0.99814,121893.0,181.0,0.95536,3119284.0,0.0,0.99943,255625528.0,136.0,1.0
M,L,H,H,sassena_ID0000006,1,432,0.81973,215.63,0.11,0.98963,31078.45,360.5,0.81936,12.72,0.0,1.0,268231.0,336.0,0.98199,5589.0,48.0,0.89438,436412192.0,28003.0,0.99808,121712.0,181.0,0.95394,3119284.0,4.0,0.99943,255625392.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,427,0.81025,215.52,0.11,0.98912,30717.95,360.57,0.80985,12.72,0.0,1.0,267895.0,89.0,0.98076,5541.0,1.0,0.8867,436384189.0,28297.0,0.99801,121531.0,147.0,0.95252,3119280.0,24.0,0.99943,255625392.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,422,0.80076,215.41,0.13,0.98862,30357.38,360.49,0.80035,12.72,0.0,1.0,267806.0,620.0,0.98043,5540.0,77.0,0.88654,436355892.0,28123.0,0.99795,121384.0,199.0,0.95137,3119256.0,268.0,0.99942,255625392.0,0.0,1.0
M,L,H,H,sassena_ID0000006,1,417,0.79127,215.28,0.08,0.98802,29996.89,360.65,0.79084,12.72,0.0,1.0,267186.0,140.0,0.97816,5463.0,20.0,0.87422,436327769.0,27883.0,0.99789,121185.0,163.0,0.94981,3118988.0,116.0,0.99933,255625392.0,140.0,1.0
M,L,H,H,sassena_ID0000006,1,412,0.78178,215.2,0.09,0.98765,29636.24,360.49,0.78134,12.72,0.0,1.0,267046.0,168.0,0.97765,5443.0,24.0,0.87102,436299886.0,27883.0,0.99782,121022.0,163.0,0.94853,3118872.0,8.0,0.9993,255625252.0,188.0,1.0
