atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,H,L,H,namd_ID0000003,1,155,1.0,753.73,0.42,1.0,42077.59,1441.99,1.0,2.08,0.0,1.0,12380179.0,358508.0,1.0,3946.0,66.0,1.0,43018533.0,78474.0,1.0,852493.0,335.0,1.0,6122708.0,12.0,1.0,986121720.0,65536.0,1.0
L,H,L,H,namd_ID0000003,1,150,0.96774,753.31,0.5,0.99944,40635.6,1441.99,0.96573,2.08,0.0,1.0,12021671.0,225323.0,0.97104,3880.0,50.0,0.98327,42940059.0,78656.0,0.99818,852158.0,333.0,0.99961,6122696.0,796.0,1.0,986056184.0,0.0,0.99993
L,H,L,H,namd_ID0000003,1,145,0.93548,752.81,0.56,0.99878,39193.61,1442.4,0.93146,2.08,0.0,1.0,11796348.0,225175.0,0.95284,3830.0,50.0,0.9706,42861403.0,73051.0,0.99635,851825.0,316.0,0.99922,6121900.0,808.0,0.99987,986056184.0,131072.0,0.99993
L,H,L,H,namd_ID0000003,1,140,0.90323,752.25,0.42,0.99804,37751.21,1445.31,0.89718,2.08,0.0,1.0,11571173.0,224539.0,0.93465,3780.0,39.0,0.95793,42788352.0,74049.0,0.99465,851509.0,315.0,0.99885,6121092.0,24.0,0.99974,985925112.0,131072.0,0.9998
L,H,L,H,namd_ID0000003,1,135,0.87097,751.83,0.57,0.99748,36305.9,1442.56,0.86283,2.08,0.0,1.0,11346634.0,402965.0,0.91652,3741.0,59.0,0.94805,42714303.0,79067.0,0.99293,851194.0,336.0,0.99848,6121068.0,540.0,0.99973,985794040.0,65668.0,0.99967
L,H,L,H,namd_ID0000003,1,130,0.83871,751.26,0.59,0.99672,34863.34,1441.72,0.82855,2.08,0.0,1.0,10943669.0,272052.0,0.88397,3682.0,79.0,0.9331,42635236.0,77594.0,0.99109,850858.0,335.0,0.99808,6120528.0,1072.0,0.99964,985728372.0,65536.0,0.9996
L,H,L,H,namd_ID0000003,1,125,0.80645,750.67,0.65,0.99594,33421.62,1452.44,0.79429,2.08,0.0,1.0,10671617.0,224230.0,0.86199,3603.0,38.0,0.91308,42557642.0,73181.0,0.98929,850523.0,313.0,0.99769,6119456.0,8.0,0.99947,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,120,0.77419,750.02,0.69,0.99508,31969.18,1441.97,0.75977,2.08,0.0,1.0,10447387.0,224236.0,0.84388,3565.0,38.0,0.90345,42484461.0,73176.0,0.98759,850210.0,313.0,0.99732,6119448.0,1052.0,0.99947,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,115,0.74194,749.33,0.87,0.99416,30527.21,1442.09,0.7255,2.08,0.0,1.0,10223151.0,226285.0,0.82577,3527.0,62.0,0.89382,42411285.0,78642.0,0.98588,849897.0,336.0,0.99695,6118396.0,1048.0,0.9993,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,110,0.70968,748.46,0.63,0.99301,29085.12,1447.11,0.69123,2.08,0.0,1.0,9996866.0,224239.0,0.80749,3465.0,37.0,0.8781,42332643.0,72598.0,0.98406,849561.0,311.0,0.99656,6117348.0,260.0,0.99912,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,105,0.67742,747.83,0.86,0.99217,27638.01,1441.7,0.65683,2.08,0.0,1.0,9772627.0,447354.0,0.78938,3428.0,67.0,0.86873,42260045.0,72844.0,0.98237,849250.0,319.0,0.9962,6117088.0,284.0,0.99908,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,100,0.64516,746.97,0.85,0.99103,26196.31,1441.23,0.62257,2.08,0.0,1.0,9325273.0,226760.0,0.75324,3361.0,60.0,0.85175,42187201.0,84428.0,0.98068,848931.0,353.0,0.99582,6116804.0,292.0,0.99904,985662836.0,0.0,0.99953
L,H,L,H,namd_ID0000003,1,95,0.6129,746.12,1.01,0.9899,24755.08,1441.05,0.58832,2.08,0.0,1.0,9098513.0,225520.0,0.73493,3301.0,50.0,0.83654,42102773.0,72522.0,0.97871,848578.0,314.0,0.99541,6116512.0,28.0,0.99899,985662836.0,196608.0,0.99953
L,H,L,H,namd_ID0000003,1,90,0.58065,745.11,1.06,0.98856,23314.03,1441.35,0.55407,2.08,0.0,1.0,8872993.0,224248.0,0.71671,3251.0,38.0,0.82387,42030251.0,72877.0,0.97703,848264.0,313.0,0.99504,6116484.0,264.0,0.99898,985466228.0,65536.0,0.99934
L,H,L,H,namd_ID0000003,1,85,0.54839,744.05,1.11,0.98716,21872.68,1442.85,0.51982,2.08,0.0,1.0,8648745.0,225283.0,0.6986,3213.0,50.0,0.81424,41957374.0,78809.0,0.97533,847951.0,335.0,0.99467,6116220.0,276.0,0.99894,985400692.0,0.0,0.99927
L,H,L,H,namd_ID0000003,1,80,0.51613,742.94,1.43,0.98568,20429.83,1440.85,0.48553,2.08,0.0,1.0,8423462.0,448331.0,0.6804,3163.0,80.0,0.80157,41878565.0,72947.0,0.9735,847616.0,322.0,0.99428,6115944.0,288.0,0.9989,985400692.0,0.0,0.99927
L,H,L,H,namd_ID0000003,1,75,0.48387,741.51,1.53,0.98379,18988.98,1441.76,0.45128,2.08,0.0,1.0,7975131.0,225374.0,0.64419,3083.0,46.0,0.7813,41805618.0,77723.0,0.9718,847294.0,329.0,0.9939,6115656.0,16.0,0.99885,985400692.0,0.0,0.99927
L,H,L,H,namd_ID0000003,1,70,0.45161,739.98,1.75,0.98176,17547.22,1440.42,0.41702,2.08,0.0,1.0,7749757.0,224228.0,0.62598,3037.0,38.0,0.76964,41727895.0,72804.0,0.97,846965.0,313.0,0.99352,6115640.0,540.0,0.99885,985400692.0,65672.0,0.99927
L,H,L,H,namd_ID0000003,1,65,0.41935,738.23,2.06,0.97944,16106.8,1440.28,0.38279,2.08,0.0,1.0,7525529.0,226302.0,0.60787,2999.0,62.0,0.76001,41655091.0,78400.0,0.96831,846652.0,336.0,0.99315,6115100.0,544.0,0.99876,985335020.0,65536.0,0.9992
L,H,L,H,namd_ID0000003,1,60,0.3871,736.17,2.29,0.9767,14666.52,1439.82,0.34856,2.08,0.0,1.0,7299227.0,224234.0,0.58959,2937.0,37.0,0.7443,41576691.0,72386.0,0.96648,846316.0,311.0,0.99275,6114556.0,556.0,0.99867,985269484.0,131072.0,0.99914
L,H,L,H,namd_ID0000003,1,55,0.35484,733.88,3.05,0.97366,13226.7,1439.33,0.31434,2.08,0.0,1.0,7074993.0,448148.0,0.57148,2900.0,70.0,0.73492,41504305.0,73793.0,0.9648,846005.0,321.0,0.99239,6114000.0,304.0,0.99858,985138412.0,131072.0,0.999
L,H,L,H,namd_ID0000003,1,50,0.32258,730.83,3.65,0.96962,11787.37,1438.6,0.28013,2.08,0.0,1.0,6626845.0,226672.0,0.53528,2830.0,60.0,0.71718,41430512.0,83865.0,0.96309,845684.0,351.0,0.99201,6113696.0,812.0,0.99853,985007340.0,131072.0,0.99887
L,H,L,H,namd_ID0000003,1,45,0.29032,727.18,4.57,0.96478,10348.77,1437.81,0.24594,2.08,0.0,1.0,6400173.0,225341.0,0.51697,2770.0,50.0,0.70198,41346647.0,72566.0,0.96114,845333.0,314.0,0.9916,6112884.0,1828.0,0.9984,984876268.0,0.0,0.99874
L,H,L,H,namd_ID0000003,1,40,0.25806,722.61,6.14,0.95871,8910.96,1436.56,0.21177,2.08,0.0,1.0,6174832.0,224479.0,0.49877,2720.0,39.0,0.68931,41274081.0,73077.0,0.95945,845019.0,313.0,0.99123,6111056.0,540.0,0.9981,984876268.0,0.0,0.99874
