19.0,20.8
35.0,37.5
65.0,71.9
19.0,20.8
359.0,360.3
186.0,182.4
19.0,20.8
783.0,275.6
65.0,71.9
120.0,133.2
33.0,30.6
272.0,274.4
2912.0,2987.2
375.0,378.5
1423.0,1425.0
1438.0,1425.0
380.0,378.5
705.0,701.0
777.0,762.4
272.0,274.4
356.0,360.3
146.0,275.6
19.0,20.8
68.0,71.9
1514.0,1499.2
375.0,378.5
1495.0,1499.2
3021.0,2987.2
691.0,701.0
35.0,30.6
134.0,133.2
73.0,76.0
35.0,37.5
19.0,20.8
696.0,701.0
176.0,182.4
75.0,76.0
757.0,762.4
696.0,701.0
80.0,71.9
391.0,378.5
176.0,182.4
35.0,30.6
83.0,76.0
391.0,378.5
145.0,133.2
35.0,30.6
1418.0,1425.0
1495.0,1499.2
70.0,76.0
757.0,762.4
363.0,360.3
361.0,360.3
75.0,76.0
783.0,275.6
38.0,37.5
3021.0,2987.2
711.0,701.0
2981.0,2987.2
777.0,762.4
68.0,71.9
272.0,274.4
356.0,360.3
183.0,182.4
711.0,701.0
159.0,275.6
140.0,275.6
695.0,701.0
270.0,274.4
181.0,182.4
1423.0,1425.0
777.0,762.4
125.0,133.2
361.0,360.3
24.0,20.8
279.0,274.4
695.0,701.0
70.0,71.9
2981.0,2987.2
134.0,133.2
139.0,133.2
272.0,274.4
380.0,378.5
363.0,360.3
777.0,762.4
1490.0,1499.2
375.0,378.5
70.0,71.9
363.0,360.3
356.0,360.3
272.0,274.4
19.0,20.8
356.0,360.3
125.0,133.2
139.0,133.2
120.0,133.2
695.0,701.0
1438.0,1425.0
1438.0,1425.0
125.0,133.2
764.0,762.4
279.0,274.4
695.0,701.0
1423.0,1425.0
375.0,378.5
1495.0,1499.2
186.0,182.4
145.0,275.6
777.0,762.4
80.0,71.9
2981.0,2987.2
39.0,37.5
711.0,701.0
279.0,274.4
24.0,20.8
764.0,762.4
380.0,378.5
120.0,133.2
38.0,37.5
356.0,360.3
145.0,133.2
19.0,20.8
125.0,133.2
140.0,275.6
359.0,360.3
19.0,20.8
25.0,30.6
25.0,20.8
134.0,133.2
356.0,360.3
75.0,76.0
1423.0,1425.0
73.0,76.0
757.0,762.4
270.0,274.4
361.0,360.3
35.0,30.6
24.0,20.8
380.0,378.5
1418.0,1425.0
757.0,762.4
19.0,20.8
711.0,701.0
70.0,76.0
705.0,701.0
65.0,71.9
362.0,360.3
1408.0,1425.0
783.0,275.6
125.0,133.2
134.0,133.2
272.0,274.4
361.0,360.3
24.0,20.8
39.0,37.5
73.0,76.0
757.0,762.4
24.0,20.8
24.0,20.8
1423.0,1425.0
270.0,274.4
362.0,360.3
139.0,133.2
1438.0,1425.0
35.0,30.6
705.0,701.0
83.0,76.0
70.0,71.9
159.0,275.6
764.0,762.4
1438.0,1425.0
35.0,37.5
83.0,76.0
356.0,360.3
75.0,76.0
362.0,360.3
359.0,360.3
146.0,275.6
75.0,76.0
75.0,76.0
145.0,133.2
34.0,30.6
363.0,360.3
362.0,360.3
159.0,275.6
19.0,20.8
695.0,701.0
757.0,762.4
19.0,20.8
777.0,762.4
70.0,71.9
25.0,30.6
696.0,701.0
1423.0,1425.0
176.0,182.4
1453.0,1425.0
1408.0,1425.0
25.0,30.6
1495.0,1499.2
363.0,360.3
65.0,71.9
1408.0,1425.0
24.0,20.8
19.0,20.8
184.0,182.4
270.0,274.4
24.0,20.8
146.0,275.6
184.0,182.4
24.0,20.8
24.0,20.8
783.0,275.6
777.0,762.4
83.0,76.0
272.0,274.4
35.0,30.6
361.0,360.3
363.0,360.3
705.0,701.0
1438.0,1425.0
70.0,71.9
2981.0,2987.2
33.0,30.6
19.0,20.8
764.0,762.4
83.0,76.0
75.0,76.0
19.0,20.8
356.0,360.3
80.0,71.9
184.0,182.4
764.0,762.4
391.0,378.5
764.0,762.4
145.0,133.2
272.0,274.4
75.0,76.0
