row ID,id,time,atoms,cores,timesteps,outfreq,task,utime,Prediction (utime)
141,5124.0,0.09554140127388536,1.0,0.0,1.0,1.0,namd_ID0000002,0.38501555866847736,0.38479961515037003
142,5125.0,0.09872611464968153,1.0,0.0,1.0,1.0,namd_ID0000002,0.3850412224515328,0.38004471641500603
143,5126.0,0.10191082802547771,1.0,0.0,1.0,1.0,namd_ID0000002,0.38418576301634993,0.37319304397226793
144,5127.0,0.10509554140127389,1.0,0.0,1.0,1.0,namd_ID0000002,0.38501555866847736,0.36314919237614646
145,5128.0,0.10828025477707007,1.0,0.0,1.0,1.0,namd_ID0000002,0.3850283905600051,0.34800126507456464
146,5129.0,0.11146496815286625,1.0,0.0,1.0,1.0,namd_ID0000002,0.38503801447865094,0.32415426762707394
147,5130.0,0.11464968152866242,1.0,0.0,1.0,1.0,namd_ID0000002,0.1540928387352032,0.28365676421623204
148,5279.0,0.0031847133757961785,1.0,1.0,0.0,0.0,namd_ID0000002,0.688286621683758,0.5208073430774636
149,5280.0,0.006369426751592357,1.0,1.0,0.0,0.0,namd_ID0000002,0.4336751606659751,0.5031559988719587
150,5295.0,0.0031847133757961785,1.0,1.0,1.0,0.0,namd_ID0000002,0.3841547526118246,0.5844822334125481
151,5296.0,0.006369426751592357,1.0,1.0,1.0,0.0,namd_ID0000002,0.7648577264026861,0.7669791848226202
152,5297.0,0.009554140127388536,1.0,1.0,1.0,0.0,namd_ID0000002,0.7687874931830576,0.7549526543931478
153,5298.0,0.012738853503184714,1.0,1.0,1.0,0.0,namd_ID0000002,0.7760043628431194,0.7666924492048968
154,5299.0,0.01592356687898089,1.0,1.0,1.0,0.0,namd_ID0000002,0.7599987168108472,0.7713468802084786
155,5300.0,0.019108280254777073,1.0,1.0,1.0,0.0,namd_ID0000002,0.7700193547697209,0.7728941734095837
156,5301.0,0.02229299363057325,1.0,1.0,1.0,0.0,namd_ID0000002,0.6159810515735107,0.7740049699022051
157,5302.0,0.025477707006369428,1.0,1.0,1.0,0.0,namd_ID0000002,0.9143856197268945,0.7748257992355778
158,5303.0,0.028662420382165606,1.0,1.0,1.0,0.0,namd_ID0000002,0.769363858977512,0.775104064452574
159,5304.0,0.03184713375796178,1.0,1.0,1.0,0.0,namd_ID0000002,0.7762845258081418,0.7743259272604509
160,5305.0,0.03503184713375796,1.0,1.0,1.0,0.0,namd_ID0000002,0.7702086251697552,0.7715346865864614
161,5306.0,0.038216560509554146,1.0,1.0,1.0,0.0,namd_ID0000002,0.7590940684581412,0.7649772113293712
162,5307.0,0.04140127388535032,1.0,1.0,1.0,0.0,namd_ID0000002,0.7731770694098399,0.7516272128586732
163,5308.0,0.0445859872611465,1.0,1.0,1.0,0.0,namd_ID0000002,0.7707507725868024,0.7270366648333159
164,5309.0,0.04777070063694268,1.0,1.0,1.0,0.0,namd_ID0000002,0.7712394537891506,0.6780135580307067
165,5310.0,0.050955414012738856,1.0,1.0,1.0,0.0,namd_ID0000002,0.7741512238416545,0.4155701944757702
166,5311.0,0.054140127388535034,1.0,1.0,1.0,0.0,namd_ID0000002,0.1540222633318006,0.3436713397907311
167,5425.0,0.0031847133757961785,1.0,1.0,1.0,1.0,namd_ID0000002,0.6573200594544307,0.3565749029818798
168,5426.0,0.006369426751592357,1.0,1.0,1.0,1.0,namd_ID0000002,0.767317172278837,0.7331710335818814
169,5427.0,0.009554140127388536,1.0,1.0,1.0,1.0,namd_ID0000002,0.7693189473571649,0.7655007227921591
170,5428.0,0.012738853503184714,1.0,1.0,1.0,1.0,namd_ID0000002,0.773169584139782,0.7569724036815043
171,5429.0,0.01592356687898089,1.0,1.0,1.0,1.0,namd_ID0000002,0.7721612113305603,0.7706137582140581
172,5430.0,0.019108280254777073,1.0,1.0,1.0,1.0,namd_ID0000002,0.7743094838371632,0.7745082503325794
173,5431.0,0.02229299363057325,1.0,1.0,1.0,1.0,namd_ID0000002,0.765165691799352,0.7755677694926236
174,5432.0,0.025477707006369428,1.0,1.0,1.0,1.0,namd_ID0000002,0.7718553845824823,0.7761155286033101
175,5433.0,0.028662420382165606,1.0,1.0,1.0,1.0,namd_ID0000002,0.7701861693595816,0.7761920010356501
176,5434.0,0.03184713375796178,1.0,1.0,1.0,1.0,namd_ID0000002,0.7705016200263053,0.7754269372677849
177,5435.0,0.03503184713375796,1.0,1.0,1.0,1.0,namd_ID0000002,0.7702043478725793,0.7731078201806862
178,5436.0,0.038216560509554146,1.0,1.0,1.0,1.0,namd_ID0000002,0.7702471208443384,0.7679720552474976
179,5437.0,0.04140127388535032,1.0,1.0,1.0,1.0,namd_ID0000002,0.7707047916421612,0.7579597914127609
180,5438.0,0.0445859872611465,1.0,1.0,1.0,1.0,namd_ID0000002,0.7701851000352876,0.7402713023365552
181,5439.0,0.04777070063694268,1.0,1.0,1.0,1.0,namd_ID0000002,0.7708117240715591,0.7035515071068281
182,5440.0,0.050955414012738856,1.0,1.0,1.0,1.0,namd_ID0000002,0.3080958542297122,0.4602727853918957
