row ID,id,time,atoms,cores,timesteps,outfreq,task,stime,Prediction (stime)
46,4395.0,0.11464968152866242,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018554213707826863,0.018272285239435124
47,4396.0,0.1178343949044586,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01784613770766951,0.01822172566835976
48,4397.0,0.12101910828025478,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018108388078098163,0.01817424081406531
49,4398.0,0.12420382165605096,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018567326226348296,0.018129674398096953
50,4399.0,0.12738853503184713,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018580438744869726,0.018087862755571987
51,4400.0,0.1305732484076433,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01809527555957673,0.01804864280227425
52,4401.0,0.1337579617834395,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01833130089296251,0.018011855875251087
53,4402.0,0.13694267515923567,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01838375096704824,0.017977349609541008
54,4403.0,0.14012738853503184,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01886891415234124,0.017944978822856884
55,4404.0,0.14331210191082802,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01833130089296251,0.01791460587031943
56,4405.0,0.1464968152866242,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01820017570774819,0.017886100702891657
57,4406.0,0.14968152866242038,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018527988670784,0.017859340754971753
58,4407.0,0.15286624203821658,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01859355126339116,0.017834210732188868
59,4408.0,0.15605095541401276,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01805593800401243,0.017810602341427166
60,4409.0,0.15923566878980894,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018724676448605485,0.01778841398879596
61,4410.0,0.16242038216560511,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01825262578183392,0.017767550461697555
62,4411.0,0.1656050955414013,0.0,0.0,1.0,0.0,sassena_ID0000005,0.017478987189069404,0.017747922605336083
63,4412.0,0.16878980891719747,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01842308852261254,0.01772944700038246
64,4413.0,0.17197452229299365,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01764944992984803,0.01771204564619377
65,4414.0,0.17515923566878983,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018134613115141026,0.017695645652471132
66,4415.0,0.178343949044586,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018042825485491,0.017680178941230213
67,4416.0,0.18152866242038218,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01814772563366246,0.017665581960273284
68,4417.0,0.18471337579617836,0.0,0.0,1.0,0.0,sassena_ID0000005,0.018527988670784,0.017651795408872867
69,4418.0,0.18789808917197454,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01881646407825551,0.017638763976042426
70,4419.0,0.1910828025477707,0.0,0.0,1.0,0.0,sassena_ID0000005,0.01809527555957673,0.01762643609152315
71,4420.0,0.1942675159235669,0.0,0.0,1.0,0.0,sassena_ID0000005,0.010739152669053145,0.017614763689442245
72,4524.0,0.0031847133757961785,0.0,0.0,1.0,1.0,sassena_ID0000005,0.2553925232419391,0.25936073618819927
73,4525.0,0.006369426751592357,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03967848104585448,0.04103458801607273
74,4526.0,0.009554140127388536,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03337135963704549,0.03316865039950772
75,4527.0,0.012738853503184714,0.0,0.0,1.0,1.0,sassena_ID0000005,0.031666732229259274,0.0316297688773252
76,4528.0,0.01592356687898089,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03141759437735206,0.031749119820666534
77,4529.0,0.019108280254777073,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030906206155016196,0.03024857736723152
78,4530.0,0.02229299363057325,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030316142821551737,0.029040731699864642
79,4531.0,0.025477707006369428,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03097176874762336,0.028298586975999785
80,4532.0,0.028662420382165606,0.0,0.0,1.0,1.0,sassena_ID0000005,0.02990965474738733,0.02801374758499881
81,4533.0,0.03184713375796178,0.0,0.0,1.0,1.0,sassena_ID0000005,0.029542504228787226,0.028155333981759414
82,4534.0,0.03503184713375796,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030512830599373222,0.02867183250599211
83,4535.0,0.038216560509554146,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03044726800676606,0.02943925020203192
84,4536.0,0.04140127388535032,0.0,0.0,1.0,1.0,sassena_ID0000005,0.029883429710344467,0.030154065055315506
85,4537.0,0.0445859872611465,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030303030303030304,0.030630205562210775
86,4538.0,0.04777070063694268,0.0,0.0,1.0,1.0,sassena_ID0000005,0.0294507165991372,0.030956094891470994
87,4539.0,0.050955414012738856,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030250580228944574,0.03118159804818204
88,4540.0,0.054140127388535034,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030250580228944574,0.031295268904318885
89,4541.0,0.05732484076433121,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030211242673380278,0.03129600967834287
90,4542.0,0.06050955414012739,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03010634252520882,0.031203671103620705
91,4543.0,0.06369426751592357,0.0,0.0,1.0,1.0,sassena_ID0000005,0.0293720414880086,0.03104631175723847
92,4544.0,0.06687898089171974,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030473493043808923,0.030850378310869113
93,4545.0,0.07006369426751592,0.0,0.0,1.0,1.0,sassena_ID0000005,0.031116006451359115,0.030636858561837278
94,4546.0,0.0732484076433121,0.0,0.0,1.0,1.0,sassena_ID0000005,0.03022435519190171,0.030420842400805743
95,4547.0,0.07643312101910829,0.0,0.0,1.0,1.0,sassena_ID0000005,0.029647404376958682,0.0302123892868227
96,4548.0,0.07961783439490447,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030211242673380278,0.03001767975617864
97,4549.0,0.08280254777070065,0.0,0.0,1.0,1.0,sassena_ID0000005,0.029608066821394385,0.029840067990732768
98,4550.0,0.08598726114649682,0.0,0.0,1.0,1.0,sassena_ID0000005,0.030407930451201767,0.02968093321803158
99,4551.0,0.089171974522293,0.0,0.0,1.0,1.0,sassena_ID0000005,0.02972607948808728,0.02954033025153012
100,4570.0,0.0031847133757961785,0.0,1.0,0.0,0.0,sassena_ID0000005,0.6950159317100035,0.5981865583202594
101,4581.0,0.0031847133757961785,0.0,1.0,0.0,1.0,sassena_ID0000005,0.6424085074020167,0.6788602314904851
102,4650.0,0.0031847133757961785,0.0,1.0,1.0,0.0,sassena_ID0000005,0.5003081441852537,0.48880180059941675
103,4651.0,0.006369426751592357,0.0,1.0,1.0,0.0,sassena_ID0000005,0.060409372828239126,0.058260680351447165
104,4652.0,0.009554140127388536,0.0,1.0,1.0,0.0,sassena_ID0000005,0.044648125565477356,0.0389699571426359
105,4653.0,0.012738853503184714,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03173229482186644,0.034632150682604654
106,4654.0,0.01592356687898089,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03973093111994021,0.03643494812600161
107,4655.0,0.019108280254777073,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03869504215674705,0.035155517888268484
108,4656.0,0.02229299363057325,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03776405334172535,0.03471570495212614
109,4657.0,0.025477707006369428,0.0,1.0,1.0,0.0,sassena_ID0000005,0.037501802971296704,0.03495469772122535
110,4658.0,0.028662420382165606,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03881305482343994,0.035615610253801624
111,4659.0,0.03184713375796178,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03751491548981813,0.036385621797735045
112,4660.0,0.03503184713375796,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03632167630436778,0.036985683331884726
113,4661.0,0.038216560509554146,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03727889015643235,0.03721582112584053
114,4662.0,0.04140127388535032,0.0,1.0,1.0,0.0,sassena_ID0000005,0.03800007867511113,0.03688505598726653
115,4663.0,0.0445859872611465,0.0,1.0,1.0,0.0,sassena_ID0000005,0.036741276897053615,0.03561785784250364
116,4664.0,0.04777070063694268,0.0,1.0,1.0,0.0,sassena_ID0000005,0.0374624654157324,0.03261631660180375
117,4740.0,0.0031847133757961785,0.0,1.0,1.0,1.0,sassena_ID0000005,0.5036649489267404,0.49408812772668564
118,4741.0,0.006369426751592357,0.0,1.0,1.0,1.0,sassena_ID0000005,0.08124516475879523,0.08563718883534518
119,4742.0,0.009554140127388536,0.0,1.0,1.0,1.0,sassena_ID0000005,0.06756880794094122,0.06635453773967455
120,4743.0,0.012738853503184714,0.0,1.0,1.0,1.0,sassena_ID0000005,0.06431690334762598,0.06208470548338386
121,4744.0,0.01592356687898089,0.0,1.0,1.0,1.0,sassena_ID0000005,0.062389363124975415,0.06518401433082935
122,4745.0,0.019108280254777073,0.0,1.0,1.0,1.0,sassena_ID0000005,0.06194353749524672,0.061578015187583705
123,4746.0,0.02229299363057325,0.0,1.0,1.0,1.0,sassena_ID0000005,0.06114367386543934,0.058119106325297674
124,4747.0,0.025477707006369428,0.0,1.0,1.0,1.0,sassena_ID0000005,0.024205709190564233,0.05524107208444377
125,4763.0,0.0031847133757961785,1.0,0.0,0.0,0.0,sassena_ID0000005,0.3449641372618439,0.3404986995212953
126,4764.0,0.006369426751592357,1.0,0.0,0.0,0.0,sassena_ID0000005,0.16095616485058287,0.158427978847077
127,4765.0,0.009554140127388536,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15300997862659482,0.1539610146229385
128,4766.0,0.012738853503184714,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15156760158923727,0.15231552962547812
129,4767.0,0.01592356687898089,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15232812766348033,0.15454102906255857
130,4768.0,0.019108280254777073,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15091197566316564,0.15424806877221592
131,4769.0,0.02229299363057325,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15159382662628013,0.15205571925791617
132,4770.0,0.025477707006369428,1.0,0.0,0.0,0.0,sassena_ID0000005,0.14974496151475816,0.15039791526267887
133,4771.0,0.028662420382165606,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15152826403367295,0.14956237182189028
134,4772.0,0.03184713375796178,1.0,0.0,0.0,0.0,sassena_ID0000005,0.15023012470005115,0.14909012008142375
135,4773.0,0.03503184713375796,1.0,0.0,0.0,0.0,sassena_ID0000005,0.1509775382557728,0.1482607394154455
136,4791.0,0.0031847133757961785,1.0,0.0,0.0,1.0,sassena_ID0000005,1.3112518521432413E-5,0.40752472385510613
137,4792.0,0.006369426751592357,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.2691446076420483
138,4793.0,0.009554140127388536,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.2631393572376921
139,4794.0,0.012738853503184714,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.2717816068825106
140,4795.0,0.01592356687898089,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.26253417090962805
141,4796.0,0.019108280254777073,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.24278568163889525
142,4797.0,0.02229299363057325,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.12148416895284664
143,4798.0,0.025477707006369428,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.10241689923698183
144,4799.0,0.028662420382165606,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.09629097633688086
145,4800.0,0.03184713375796178,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.09210462674138535
146,4801.0,0.03503184713375796,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.08853907593352417
147,4802.0,0.038216560509554146,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.08078696436972152
148,4803.0,0.04140127388535032,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.06202962449456212
149,4804.0,0.0445859872611465,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.04787749886169788
150,4805.0,0.04777070063694268,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.04110593469146492
151,4806.0,0.050955414012738856,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.03756757081999713
152,4807.0,0.054140127388535034,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.0353666826842919
153,4808.0,0.05732484076433121,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.0338068020356784
154,4809.0,0.06050955414012739,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.032606999714879924
155,4810.0,0.06369426751592357,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.03163727500522273
156,4811.0,0.06687898089171974,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.030828890607943436
157,4812.0,0.07006369426751592,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.030141187362310844
158,4813.0,0.0732484076433121,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.029548016267456872
159,4814.0,0.07643312101910829,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.02903157557273105
160,4815.0,0.07961783439490447,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,0.02857929470611984
161,4816.0,0.08280254777070065,1.0,0.0,0.0,1.0,sassena_ID0000005,0.31893578799680056,0.02818209501982395
162,4817.0,0.08598726114649682,1.0,0.0,0.0,1.0,sassena_ID0000005,0.28093570932168943,0.027833336582883644
163,4818.0,0.089171974522293,1.0,0.0,0.0,1.0,sassena_ID0000005,0.2680985536892071,0.027528138802492216
164,4819.0,0.09235668789808918,1.0,0.0,0.0,1.0,sassena_ID0000005,0.2642303607253845,0.02726291898292266
165,4820.0,0.09554140127388536,1.0,0.0,0.0,1.0,sassena_ID0000005,0.26547604998492064,0.027035062263963464
166,4821.0,0.09872611464968153,1.0,0.0,0.0,1.0,sassena_ID0000005,0.26152918190996943,0.02684266866272139
167,4822.0,0.10191082802547771,1.0,0.0,0.0,1.0,sassena_ID0000005,0.1047427979492021,0.02668433694195789
168,4932.0,0.0031847133757961785,1.0,0.0,1.0,0.0,sassena_ID0000005,0.2922780378427285,0.2699940837504401
169,4933.0,0.006369426751592357,1.0,0.0,1.0,0.0,sassena_ID0000005,0.028401715117422604,0.030798038437314545
170,4934.0,0.009554140127388536,1.0,0.0,1.0,0.0,sassena_ID0000005,0.021412742745499126,0.02190884474057779
171,4935.0,0.012738853503184714,1.0,0.0,1.0,0.0,sassena_ID0000005,0.019537652596934293,0.02059108231940149
172,4936.0,0.01592356687898089,1.0,0.0,1.0,0.0,sassena_ID0000005,0.019485202522848563,0.021338051021710748
173,4937.0,0.019108280254777073,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01881646407825551,0.022187262691490364
174,4938.0,0.02229299363057325,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01896070178199127,0.021829606799746933
175,4939.0,0.025477707006369428,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018449313559655404,0.021445793179636928
176,4940.0,0.028662420382165606,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018291963337398215,0.021078726512837383
177,4941.0,0.03184713375796178,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01869845141156262,0.020747535337600913
178,4942.0,0.03503184713375796,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01930162726354851,0.020460441563759375
179,4943.0,0.038216560509554146,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018580438744869726,0.020219652009335377
180,4944.0,0.04140127388535032,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01881646407825551,0.020026388579494347
181,4945.0,0.0445859872611465,1.0,0.0,1.0,0.0,sassena_ID0000005,0.016954486448212108,0.01988462798272036
182,4946.0,0.04777070063694268,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018003487929926704,0.019795278362560703
183,4947.0,0.050955414012738856,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01764944992984803,0.01967007378528985
184,4948.0,0.054140127388535034,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018803351559734078,0.019290634839032806
185,4949.0,0.05732484076433121,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01825262578183392,0.018668056812422517
186,4950.0,0.06050955414012739,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018121500596619593,0.018095164126304623
187,4951.0,0.06369426751592357,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01838375096704824,0.017788296979578223
188,4952.0,0.06687898089171974,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018934476744948404,0.017771456230290895
189,4953.0,0.07006369426751592,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017793687633583785,0.017948232024921486
190,4954.0,0.0732484076433121,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018108388078098163,0.018185512795468893
191,4955.0,0.07643312101910829,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018409976004091104,0.0183787459210443
192,4956.0,0.07961783439490447,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018606663781912593,0.018481684434271426
193,4957.0,0.08280254777070065,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01827885081887678,0.018496833961461946
194,4958.0,0.08598726114649682,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017374087040897945,0.018450150587990943
195,4959.0,0.089171974522293,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01816083815218389,0.018371440513161127
196,4960.0,0.09235668789808918,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018554213707826863,0.018285898672432906
197,4961.0,0.09554140127388536,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018134613115141026,0.01821428220834332
198,4962.0,0.09872611464968153,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018646001337476893,0.01818158539438368
199,4963.0,0.10191082802547771,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017977262892883837,0.018254852713594734
200,4964.0,0.10509554140127389,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018226400744791052,0.018748266295700308
201,4965.0,0.10828025477707007,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018895139189384107,0.019721885393141497
202,4966.0,0.11146496815286625,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017780575115062352,0.01928760425887562
203,4967.0,0.11464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018108388078098163,0.01782428168711456
204,4968.0,0.1178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018344413411483945,0.01636381015820794
205,4969.0,0.12101910828025478,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01816083815218389,0.016242907307182686
206,4970.0,0.12420382165605096,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01788547526323381,0.017126773697145516
207,4971.0,0.12738853503184713,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01881646407825551,0.01804144953563509
208,4972.0,0.1305732484076433,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017059386596383567,0.018549260796494056
209,4973.0,0.1337579617834395,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018672226374519756,0.018748559282898817
210,4974.0,0.13694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018291963337398215,0.018797570772767124
211,4975.0,0.14012738853503184,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01761011237428373,0.018784922420223414
212,4976.0,0.14331210191082802,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018213288226269622,0.01874957816112981
213,4977.0,0.1464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018108388078098163,0.018707231196757303
214,4978.0,0.14968152866242038,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018344413411483945,0.018663943314104554
215,4979.0,0.15286624203821658,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018187063189226756,0.018621965140450773
216,4980.0,0.15605095541401276,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018449313559655404,0.01858206686401754
217,4981.0,0.15923566878980894,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018121500596619593,0.018544450097272718
218,4982.0,0.16242038216560511,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01799037541140527,0.018509101505520934
219,4983.0,0.1656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017728125040976622,0.018475929453545346
220,4984.0,0.16878980891719747,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018672226374519756,0.0184448166781153
221,4985.0,0.17197452229299365,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01750521222611227,0.018415640501387224
222,4986.0,0.17515923566878983,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017924812818798107,0.018388280494702366
223,4987.0,0.178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017898587781755244,0.018362621284323387
224,4988.0,0.18152866242038218,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018370638448526808,0.018338553472240143
225,4989.0,0.18471337579617836,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018121500596619593,0.018315973823108702
226,4990.0,0.18789808917197454,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018291963337398215,0.01829478516444033
227,4991.0,0.1910828025477707,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018134613115141026,0.018274896174892932
228,4992.0,0.1942675159235669,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017819912670626648,0.018256221129978135
229,4993.0,0.19745222929936307,1.0,0.0,1.0,0.0,sassena_ID0000005,0.018619776300434026,0.018238679633399667
230,4994.0,0.20063694267515925,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01816083815218389,0.01822219634607586
231,4995.0,0.20382165605095542,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01805593800401243,0.018206700718414657
232,4996.0,0.2070063694267516,1.0,0.0,1.0,0.0,sassena_ID0000005,0.017701900003933756,0.01819212672869751
233,4997.0,0.21019108280254778,1.0,0.0,1.0,0.0,sassena_ID0000005,0.01762322489280516,0.01817841262920683
