row ID,id,time,atoms,cores,timesteps,outfreq,task,write_bytes,Prediction (write_bytes)
90,4838.0,0.0445859872611465,1.0,0.0,1.0,0.0,namd_ID0000002,0.17902380249189226,0.15749646299322662
91,4839.0,0.04777070063694268,1.0,0.0,1.0,0.0,namd_ID0000002,0.1789056405668532,0.15643778497906946
92,4840.0,0.050955414012738856,1.0,0.0,1.0,0.0,namd_ID0000002,0.12088556384003368,0.1554877842595214
93,4841.0,0.054140127388535034,1.0,0.0,1.0,0.0,namd_ID0000002,0.17885703859986218,0.1548497371407212
94,4842.0,0.05732484076433121,1.0,0.0,1.0,0.0,namd_ID0000002,0.1217490845022342,0.15468189959190579
95,4843.0,0.06050955414012739,1.0,0.0,1.0,0.0,namd_ID0000002,0.17934087246702426,0.1550592746778696
96,4844.0,0.06369426751592357,1.0,0.0,1.0,0.0,namd_ID0000002,0.179339715277334,0.1559145750939101
97,4845.0,0.06687898089171974,1.0,0.0,1.0,0.0,namd_ID0000002,0.12121742012787459,0.1570328162376419
98,4846.0,0.07006369426751592,1.0,0.0,1.0,0.0,namd_ID0000002,0.17940516078314997,0.15813878475896437
99,4847.0,0.0732484076433121,1.0,0.0,1.0,0.0,namd_ID0000002,0.1211594320667292,0.15897377213646005
100,4848.0,0.07643312101910829,1.0,0.0,1.0,0.0,namd_ID0000002,0.17965717098236275,0.1593081716262038
101,4849.0,0.07961783439490447,1.0,0.0,1.0,0.0,namd_ID0000002,0.1785980852625078,0.158982987310239
102,4850.0,0.08280254777070065,1.0,0.0,1.0,0.0,namd_ID0000002,0.12118874753888252,0.15796758945182107
103,4851.0,0.08598726114649682,1.0,0.0,1.0,0.0,namd_ID0000002,0.17921088149181807,0.15635055739644954
104,4852.0,0.089171974522293,1.0,0.0,1.0,0.0,namd_ID0000002,0.1209445805142371,0.1542775412912112
105,4853.0,0.09235668789808918,1.0,0.0,1.0,0.0,namd_ID0000002,0.17812762336509988,0.1518946026418704
106,4854.0,0.09554140127388536,1.0,0.0,1.0,0.0,namd_ID0000002,0.12094355190117907,0.14932086747941478
107,4855.0,0.09872611464968153,1.0,0.0,1.0,0.0,namd_ID0000002,0.1786780599277682,0.14664367643879184
108,4856.0,0.10191082802547771,1.0,0.0,1.0,0.0,namd_ID0000002,0.12073692925315105,0.14392374192848018
109,4857.0,0.10509554140127389,1.0,0.0,1.0,0.0,namd_ID0000002,0.1795537953700326,0.14120246115194773
110,4858.0,0.10828025477707007,1.0,0.0,1.0,0.0,namd_ID0000002,0.1788670675771778,0.13850819165736453
111,4859.0,0.11146496815286625,1.0,0.0,1.0,0.0,namd_ID0000002,0.12110221546537732,0.13586077058031876
112,5095.0,0.0031847133757961785,1.0,0.0,1.0,1.0,namd_ID0000002,0.7869291052879325,0.7490788587137819
113,5096.0,0.006369426751592357,1.0,0.0,1.0,1.0,namd_ID0000002,0.009378379556418332,0.05112804131495732
114,5097.0,0.009554140127388536,1.0,0.0,1.0,1.0,namd_ID0000002,0.06377272383038016,0.037307803838965224
115,5098.0,0.012738853503184714,1.0,0.0,1.0,1.0,namd_ID0000002,0.005081219929943735,0.036355877315475696
116,5099.0,0.01592356687898089,1.0,0.0,1.0,1.0,namd_ID0000002,0.06303006520249597,0.036287234017381056
117,5100.0,0.019108280254777073,1.0,0.0,1.0,1.0,namd_ID0000002,0.005333230129156512,0.036214185508894194
118,5101.0,0.02229299363057325,1.0,0.0,1.0,1.0,namd_ID0000002,0.06295433356609989,0.03606130465910987
119,5102.0,0.025477707006369428,1.0,0.0,1.0,1.0,namd_ID0000002,0.004473695342555792,0.035837781019285996
120,5103.0,0.028662420382165606,1.0,0.0,1.0,1.0,namd_ID0000002,0.06279348419915337,0.0355621630510659
121,5104.0,0.03184713375796178,1.0,0.0,1.0,1.0,namd_ID0000002,0.004574242268976399,0.03525467815609041
122,5105.0,0.03503184713375796,1.0,0.0,1.0,1.0,namd_ID0000002,0.06302749366985094,0.03493643987443243
123,5106.0,0.038216560509554146,1.0,0.0,1.0,1.0,namd_ID0000002,0.06245391331337738,0.034630009952202494
124,5107.0,0.04140127388535032,1.0,0.0,1.0,1.0,namd_ID0000002,0.0047065476235631076,0.03436099656417494
125,5108.0,0.0445859872611465,1.0,0.0,1.0,1.0,namd_ID0000002,0.06236210959794987,0.03416024382289118
126,5109.0,0.04777070063694268,1.0,0.0,1.0,1.0,namd_ID0000002,0.004373019839502933,0.03406518840438463
127,5110.0,0.050955414012738856,1.0,0.0,1.0,1.0,namd_ID0000002,0.06288065915581983,0.034116960039282246
128,5111.0,0.054140127388535034,1.0,0.0,1.0,1.0,namd_ID0000002,0.004824452395337657,0.0343476134588655
129,5112.0,0.05732484076433121,1.0,0.0,1.0,1.0,namd_ID0000002,0.06313331223819386,0.03475488944033682
130,5113.0,0.06050955414012739,1.0,0.0,1.0,1.0,namd_ID0000002,0.004717476637304478,0.03527748748806731
131,5114.0,0.06369426751592357,1.0,0.0,1.0,1.0,namd_ID0000002,0.0636537904455476,0.03580041773413687
132,5115.0,0.06687898089171974,1.0,0.0,1.0,1.0,namd_ID0000002,0.005631270762715296,0.03620156018705521
133,5116.0,0.07006369426751592,1.0,0.0,1.0,1.0,namd_ID0000002,0.06304742304784992,0.03640397987788533
134,5117.0,0.0732484076433121,1.0,0.0,1.0,1.0,namd_ID0000002,0.005164409011010403,0.03639256281929734
135,5118.0,0.07643312101910829,1.0,0.0,1.0,1.0,namd_ID0000002,0.06264947837103178,0.03619565268029627
136,5119.0,0.07961783439490447,1.0,0.0,1.0,1.0,namd_ID0000002,0.004737277438671196,0.035858116781419314
137,5120.0,0.08280254777070065,1.0,0.0,1.0,1.0,namd_ID0000002,0.06255266016694647,0.035423267219953515
138,5121.0,0.08598726114649682,1.0,0.0,1.0,1.0,namd_ID0000002,0.004362090825761562,0.03492559874823224
139,5122.0,0.089171974522293,1.0,0.0,1.0,1.0,namd_ID0000002,0.06251485863706455,0.03439004637852125
140,5123.0,0.09235668789808918,1.0,0.0,1.0,1.0,namd_ID0000002,0.004803622980912927,0.03383378659846163
141,5124.0,0.09554140127388536,1.0,0.0,1.0,1.0,namd_ID0000002,0.06290714594206362,0.03326845497521306
142,5125.0,0.09872611464968153,1.0,0.0,1.0,1.0,namd_ID0000002,0.004331746740550228,0.03270198800956976
143,5126.0,0.10191082802547771,1.0,0.0,1.0,1.0,namd_ID0000002,0.06251241568105177,0.03213993897180992
144,5127.0,0.10509554140127389,1.0,0.0,1.0,1.0,namd_ID0000002,0.0047188909802592435,0.03158634572758014
145,5128.0,0.10828025477707007,1.0,0.0,1.0,1.0,namd_ID0000002,0.06275439690294894,0.031044274676092262
146,5129.0,0.11146496815286625,1.0,0.0,1.0,1.0,namd_ID0000002,0.06268740847754595,0.03051614883528539
147,5130.0,0.11464968152866242,1.0,0.0,1.0,1.0,namd_ID0000002,0.001802387230900359,0.03000393913537339
148,5279.0,0.0031847133757961785,1.0,1.0,0.0,0.0,namd_ID0000002,0.88776327190499,0.8589876694276259
149,5280.0,0.006369426751592357,1.0,1.0,0.0,0.0,namd_ID0000002,0.12149964583566646,0.14762105107261897
150,5295.0,0.0031847133757961785,1.0,1.0,1.0,0.0,namd_ID0000002,0.7704356806326176,0.8837732869149592
151,5296.0,0.006369426751592357,1.0,1.0,1.0,0.0,namd_ID0000002,0.23691273105381536,0.22159267681127426
152,5297.0,0.009554140127388536,1.0,1.0,1.0,0.0,namd_ID0000002,0.18168302440011608,0.18221653193426002
153,5298.0,0.012738853503184714,1.0,1.0,1.0,0.0,namd_ID0000002,0.18196422149484992,0.18220860361066127
154,5299.0,0.01592356687898089,1.0,1.0,1.0,0.0,namd_ID0000002,0.18116370338245258,0.1857051804682645
155,5300.0,0.019108280254777073,1.0,1.0,1.0,0.0,namd_ID0000002,0.1808781346822222,0.18725556491478365
156,5301.0,0.02229299363057325,1.0,1.0,1.0,0.0,namd_ID0000002,0.15588605178835307,0.18505526511811446
157,5302.0,0.025477707006369428,1.0,1.0,1.0,0.0,namd_ID0000002,0.20578960002766966,0.17947648633758675
158,5303.0,0.028662420382165606,1.0,1.0,1.0,0.0,namd_ID0000002,0.18093908000590936,0.17688237436554557
159,5304.0,0.03184713375796178,1.0,1.0,1.0,0.0,namd_ID0000002,0.18032461228037985,0.1859632739021722
160,5305.0,0.03503184713375796,1.0,1.0,1.0,0.0,namd_ID0000002,0.1803225550542638,0.1839695199193046
161,5306.0,0.038216560509554146,1.0,1.0,1.0,0.0,namd_ID0000002,0.1804144873463236,0.1773958448725352
162,5307.0,0.04140127388535032,1.0,1.0,1.0,0.0,namd_ID0000002,0.1802691957518795,0.17091816757115197
163,5308.0,0.0445859872611465,1.0,1.0,1.0,0.0,namd_ID0000002,0.1801746919271747,0.16503929542680773
164,5309.0,0.04777070063694268,1.0,1.0,1.0,0.0,namd_ID0000002,0.18055489302874214,0.15968732510495995
165,5310.0,0.050955414012738856,1.0,1.0,1.0,0.0,namd_ID0000002,0.12214972928832962,0.15474203764287875
166,5311.0,0.054140127388535034,1.0,1.0,1.0,0.0,namd_ID0000002,0.05937180286167867,0.15010885970870616
167,5425.0,0.0031847133757961785,1.0,1.0,1.0,1.0,namd_ID0000002,0.8309257144649868,0.7442312806927825
168,5426.0,0.006369426751592357,1.0,1.0,1.0,1.0,namd_ID0000002,0.008279820810462229,0.08126367603705491
169,5427.0,0.009554140127388536,1.0,1.0,1.0,1.0,namd_ID0000002,0.06490818406979242,0.05452067423603838
170,5428.0,0.012738853503184714,1.0,1.0,1.0,1.0,namd_ID0000002,0.06493351366634595,0.05061715145136312
171,5429.0,0.01592356687898089,1.0,1.0,1.0,1.0,namd_ID0000002,0.006386658477192369,0.04885364949356674
172,5430.0,0.019108280254777073,1.0,1.0,1.0,1.0,namd_ID0000002,0.06480223692481725,0.047299961673046
173,5431.0,0.02229299363057325,1.0,1.0,1.0,1.0,namd_ID0000002,0.006101861236755482,0.045835584057886875
174,5432.0,0.025477707006369428,1.0,1.0,1.0,1.0,namd_ID0000002,0.0640123906728968,0.04448444432181304
175,5433.0,0.028662420382165606,1.0,1.0,1.0,1.0,namd_ID0000002,0.06381451123586186,0.04323678005135478
176,5434.0,0.03184713375796178,1.0,1.0,1.0,1.0,namd_ID0000002,0.005752389950296131,0.04205680011976876
177,5435.0,0.03503184713375796,1.0,1.0,1.0,1.0,namd_ID0000002,0.06373736525651102,0.04091101005702065
178,5436.0,0.038216560509554146,1.0,1.0,1.0,1.0,namd_ID0000002,0.005272027652204838,0.03978240458535668
179,5437.0,0.04140127388535032,1.0,1.0,1.0,1.0,namd_ID0000002,0.06375600886818747,0.0386682692006391
180,5438.0,0.0445859872611465,1.0,1.0,1.0,1.0,namd_ID0000002,0.06353652855693431,0.03757301271135913
181,5439.0,0.04777070063694268,1.0,1.0,1.0,1.0,namd_ID0000002,0.005183052622686857,0.036502899702227
182,5440.0,0.050955414012738856,1.0,1.0,1.0,1.0,namd_ID0000002,0.0021375865111798024,0.035463568139663185
