row ID,id,time,atoms,cores,timesteps,outfreq,task,write_bytes,Prediction (write_bytes)
23,4372.0,0.04140127388535032,0.0,0.0,1.0,0.0,sassena_ID0000005,8.280335116991234E-5,0.0022008295266255974
24,4373.0,0.0445859872611465,0.0,0.0,1.0,0.0,sassena_ID0000005,5.5545105132612005E-5,0.0025084012566804572
25,4374.0,0.04777070063694268,0.0,0.0,1.0,0.0,sassena_ID0000005,5.5545105132612005E-5,0.0029168447154094787
26,4375.0,0.050955414012738856,0.0,0.0,1.0,0.0,sassena_ID0000005,5.760233124863467E-5,0.0034508470507045685
27,4376.0,0.054140127388535034,0.0,0.0,1.0,0.0,sassena_ID0000005,8.434627075692934E-5,0.0041294041920295075
28,4377.0,0.05732484076433121,0.0,0.0,1.0,0.0,sassena_ID0000005,7.85603223056156E-5,0.004971129703381645
29,4378.0,0.06050955414012739,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,0.006026592187720602
30,4379.0,0.06369426751592357,0.0,0.0,1.0,0.0,sassena_ID0000005,7.354583364781034E-5,0.00736243442352962
31,4380.0,0.06687898089171974,0.0,0.0,1.0,0.0,sassena_ID0000005,6.994568794477067E-5,0.008878546958465064
32,4381.0,0.07006369426751592,0.0,0.0,1.0,0.0,sassena_ID0000005,5.4002185545595004E-5,0.010287154223272537
33,4382.0,0.0732484076433121,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,0.01138395128098256
34,4383.0,0.07643312101910829,0.0,0.0,1.0,0.0,sassena_ID0000005,5.5545105132612005E-5,0.012125053507480015
35,4384.0,0.07961783439490447,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.012542311574328951
36,4385.0,0.08280254777070065,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,0.01268686260517237
37,4386.0,0.08598726114649682,0.0,0.0,1.0,0.0,sassena_ID0000005,0.13180287710786923,0.012609978784244568
38,4387.0,0.089171974522293,0.0,0.0,1.0,0.0,sassena_ID0000005,0.1318460788563057,0.012357582668597657
39,4388.0,0.09235668789808918,0.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.011968891634886717
40,4389.0,0.09554140127388536,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.011476475162107097
41,4390.0,0.09872611464968153,0.0,0.0,1.0,0.0,sassena_ID0000005,5.914525083565167E-5,0.010906831163043591
42,4391.0,0.10191082802547771,0.0,0.0,1.0,0.0,sassena_ID0000005,3.960160273343634E-5,0.010281098950227835
43,4392.0,0.10509554140127389,0.0,0.0,1.0,0.0,sassena_ID0000005,9.463240133704267E-5,0.009615749670948555
44,4393.0,0.10828025477707007,0.0,0.0,1.0,0.0,sassena_ID0000005,3.600145703039667E-6,0.008923229813343259
45,4394.0,0.11146496815286625,0.0,0.0,1.0,0.0,sassena_ID0000005,1.140474728070066E-4,0.008212618517447694
46,4395.0,0.11464968152866242,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.0074904064383002665
47,4396.0,0.1178343949044586,0.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.006761513823466309
48,4397.0,0.12101910828025478,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.006030628866697835
49,4398.0,0.12420382165605096,0.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,0.005303848305545384
50,4399.0,0.12738853503184713,0.0,0.0,1.0,0.0,sassena_ID0000005,7.714597935085E-5,0.004590434735189207
51,4400.0,0.1305732484076433,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.003904305236673465
52,4401.0,0.1337579617834395,0.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.003264741786155431
53,4402.0,0.13694267515923567,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.002695937063960564
54,4403.0,0.14012738853503184,0.0,0.0,1.0,0.0,sassena_ID0000005,7.354583364781034E-5,0.0022255299301684427
55,4404.0,0.14331210191082802,0.0,0.0,1.0,0.0,sassena_ID0000005,2.520101992127767E-5,0.001883301098911135
56,4405.0,0.1464968152866242,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.0017021014189272092
57,4406.0,0.14968152866242038,0.0,0.0,1.0,0.0,sassena_ID0000005,3.600145703039667E-6,0.0017195085203261398
58,4407.0,0.15286624203821658,0.0,0.0,1.0,0.0,sassena_ID0000005,9.514670786604834E-5,0.001960033332820118
59,4408.0,0.15605095541401276,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,0.002473487556365789
60,4409.0,0.15923566878980894,0.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.005624930196073438
61,4410.0,0.16242038216560511,0.0,0.0,1.0,0.0,sassena_ID0000005,1.2150491747758876E-4,0.10532190721590584
62,4411.0,0.1656050955414013,0.0,0.0,1.0,0.0,sassena_ID0000005,0.6213013163804186,0.5323497484826408
63,4412.0,0.16878980891719747,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,0.2013118674567682
64,4413.0,0.17197452229299365,0.0,0.0,1.0,0.0,sassena_ID0000005,0.1318460788563057,0.009423351019521898
65,4414.0,0.17515923566878983,0.0,0.0,1.0,0.0,sassena_ID0000005,3.600145703039667E-6,2.2753441439084154E-4
66,4415.0,0.178343949044586,0.0,0.0,1.0,0.0,sassena_ID0000005,9.103225563400301E-5,6.42165163494058E-6
67,4416.0,0.18152866242038218,0.0,0.0,1.0,0.0,sassena_ID0000005,4.680189413951567E-5,2.83873551089771E-7
68,4417.0,0.18471337579617836,0.0,0.0,1.0,0.0,sassena_ID0000005,3.960160273343634E-5,2.1008103795370924E-8
69,4418.0,0.18789808917197454,0.0,0.0,1.0,0.0,sassena_ID0000005,9.8746853569088E-5,2.499718661129574E-9
70,4419.0,0.1910828025477707,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,4.4445250498532193E-10
71,4420.0,0.1942675159235669,0.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,1.0968313776077074E-10
72,4524.0,0.0031847133757961785,0.0,0.0,1.0,1.0,sassena_ID0000005,0.026571003937916515,0.025333117412369564
73,4525.0,0.006369426751592357,0.0,0.0,1.0,1.0,sassena_ID0000005,2.066226480280266E-4,3.4127937271661294E-4
74,4526.0,0.009554140127388536,0.0,0.0,1.0,1.0,sassena_ID0000005,1.0864725425244709E-4,1.3400299275960798E-4
75,4527.0,0.012738853503184714,0.0,0.0,1.0,1.0,sassena_ID0000005,1.7705002261020076E-4,1.5285056686738458E-4
76,4528.0,0.01592356687898089,0.0,0.0,1.0,1.0,sassena_ID0000005,1.7705002261020076E-4,1.798828943183736E-4
77,4529.0,0.019108280254777073,0.0,0.0,1.0,1.0,sassena_ID0000005,8.640349687295201E-5,2.1440570899718483E-4
78,4530.0,0.02229299363057325,0.0,0.0,1.0,1.0,sassena_ID0000005,1.542919587017E-4,2.5791353120896323E-4
79,4531.0,0.025477707006369428,0.0,0.0,1.0,1.0,sassena_ID0000005,1.440058281215867E-4,3.118204826107375E-4
80,4532.0,0.028662420382165606,0.0,0.0,1.0,1.0,sassena_ID0000005,1.302481284706851E-4,3.771344433042242E-4
81,4533.0,0.03184713375796178,0.0,0.0,1.0,1.0,sassena_ID0000005,1.4349152159258101E-4,4.5392084551540917E-4
82,4534.0,0.03503184713375796,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,5.406819159100688E-4
83,4535.0,0.038216560509554146,0.0,0.0,1.0,1.0,sassena_ID0000005,1.5274903911468302E-4,6.341112479411415E-4
84,4536.0,0.04140127388535032,0.0,0.0,1.0,1.0,sassena_ID0000005,1.4349152159258101E-4,7.295167756927012E-4
85,4537.0,0.0445859872611465,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,8.216783966780707E-4
86,4538.0,0.04777070063694268,0.0,0.0,1.0,1.0,sassena_ID0000005,1.0954729067820701E-4,9.056391905130452E-4
87,4539.0,0.050955414012738856,0.0,0.0,1.0,1.0,sassena_ID0000005,2.0970848720206062E-4,9.771176006574767E-4
88,4540.0,0.054140127388535034,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,0.0010325286747770806
89,4541.0,0.05732484076433121,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,0.0010687147954259282
90,4542.0,0.06050955414012739,0.0,0.0,1.0,1.0,sassena_ID0000005,1.97493707138176E-4,0.0010823773212293543
91,4543.0,0.06369426751592357,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,0.0010689992179001588
92,4544.0,0.06687898089171974,0.0,0.0,1.0,1.0,sassena_ID0000005,9.8746853569088E-5,0.0010217973885306107
93,4545.0,0.07006369426751592,0.0,0.0,1.0,1.0,sassena_ID0000005,1.7589283291993802E-4,9.48672823966079E-4
94,4546.0,0.0732484076433121,0.0,0.0,1.0,1.0,sassena_ID0000005,1.2034772778732602E-4,0.001146350230880807
95,4547.0,0.07643312101910829,0.0,0.0,1.0,1.0,sassena_ID0000005,1.2176207074209159E-4,0.010223836773217327
96,4548.0,0.07961783439490447,0.0,0.0,1.0,1.0,sassena_ID0000005,0.13197156964938309,0.12501873275854267
97,4549.0,0.08280254777070065,0.0,0.0,1.0,1.0,sassena_ID0000005,0.13197979855384717,0.11126521169836186
98,4550.0,0.08598726114649682,0.0,0.0,1.0,1.0,sassena_ID0000005,9.463240133704267E-5,0.03503931387611574
99,4551.0,0.089171974522293,0.0,0.0,1.0,1.0,sassena_ID0000005,1.270337126643997E-4,0.007895173064844987
100,4570.0,0.0031847133757961785,0.0,1.0,0.0,0.0,sassena_ID0000005,0.031771542982589565,0.029188839957847237
101,4581.0,0.0031847133757961785,0.0,1.0,0.0,1.0,sassena_ID0000005,0.030400916082789463,0.027652187352766096
102,4650.0,0.0031847133757961785,0.0,1.0,1.0,0.0,sassena_ID0000005,0.04109347739744953,0.03938067971800611
103,4651.0,0.006369426751592357,0.0,1.0,1.0,0.0,sassena_ID0000005,1.8527892707429142E-4,6.418865994680556E-4
104,4652.0,0.009554140127388536,0.0,1.0,1.0,0.0,sassena_ID0000005,1.0877583088469852E-4,1.512338871348261E-4
105,4653.0,0.012738853503184714,0.0,1.0,1.0,0.0,sassena_ID0000005,2.135657861696031E-4,1.5635184444437965E-4
106,4654.0,0.01592356687898089,0.0,1.0,1.0,0.0,sassena_ID0000005,9.836112367233376E-5,1.6628909593384943E-4
107,4655.0,0.019108280254777073,0.0,1.0,1.0,0.0,sassena_ID0000005,9.360378827903134E-5,1.7539150788461493E-4
108,4656.0,0.02229299363057325,0.0,1.0,1.0,0.0,sassena_ID0000005,1.1469035596826368E-4,1.8442010042059269E-4
109,4657.0,0.025477707006369428,0.0,1.0,1.0,0.0,sassena_ID0000005,1.4349152159258101E-4,1.9398443148223367E-4
110,4658.0,0.028662420382165606,0.0,1.0,1.0,0.0,sassena_ID0000005,9.861827693683659E-5,2.0427392630005772E-4
111,4659.0,0.03184713375796178,0.0,1.0,1.0,0.0,sassena_ID0000005,1.0954729067820701E-4,2.1519638123853506E-4
112,4660.0,0.03503184713375796,0.0,1.0,1.0,0.0,sassena_ID0000005,1.1623327555528068E-4,2.265870065917759E-4
113,4661.0,0.038216560509554146,0.0,1.0,1.0,0.0,sassena_ID0000005,1.1160451679422968E-4,2.3834525317654266E-4
114,4662.0,0.04140127388535032,0.0,1.0,1.0,0.0,sassena_ID0000005,9.000364257599167E-5,2.5046963030162585E-4
115,4663.0,0.0445859872611465,0.0,1.0,1.0,0.0,sassena_ID0000005,1.4657736076661502E-4,2.6302681884900675E-4
116,4664.0,0.04777070063694268,0.0,1.0,1.0,0.0,sassena_ID0000005,7.5603059763833E-5,2.761359666257413E-4
117,4740.0,0.0031847133757961785,0.0,1.0,1.0,1.0,sassena_ID0000005,0.03599181378297781,0.033834817994684886
118,4741.0,0.006369426751592357,0.0,1.0,1.0,1.0,sassena_ID0000005,4.023162823146828E-4,7.321402951625893E-4
119,4742.0,0.009554140127388536,0.0,1.0,1.0,1.0,sassena_ID0000005,2.1330863290510026E-4,7.463941725298179E-5
120,4743.0,0.012738853503184714,0.0,1.0,1.0,1.0,sassena_ID0000005,2.54581731857805E-4,7.298569627879755E-5
121,4744.0,0.01592356687898089,0.0,1.0,1.0,1.0,sassena_ID0000005,2.5085300952251395E-4,7.469361783173195E-5
122,4745.0,0.019108280254777073,0.0,1.0,1.0,1.0,sassena_ID0000005,2.0315107895723836E-4,7.864025642467256E-5
123,4746.0,0.02229299363057325,0.0,1.0,1.0,1.0,sassena_ID0000005,2.7258246037300334E-4,8.577394947957074E-5
124,4747.0,0.025477707006369428,0.0,1.0,1.0,1.0,sassena_ID0000005,7.920320546687268E-5,9.586223782807932E-5
125,4763.0,0.0031847133757961785,1.0,0.0,0.0,0.0,sassena_ID0000005,0.024780317180551032,0.02260687387780006
126,4764.0,0.006369426751592357,1.0,0.0,0.0,0.0,sassena_ID0000005,3.706864307808343E-4,1.8889747064669996E-4
127,4765.0,0.009554140127388536,1.0,0.0,0.0,0.0,sassena_ID0000005,2.880116562431734E-4,1.0947928722417789E-4
128,4766.0,0.012738853503184714,1.0,0.0,0.0,0.0,sassena_ID0000005,3.038265820100976E-4,5.9689131125144384E-5
129,4767.0,0.01592356687898089,1.0,0.0,0.0,0.0,sassena_ID0000005,2.736110734310147E-4,2.4372985832389764E-5
130,4768.0,0.019108280254777073,1.0,0.0,0.0,0.0,sassena_ID0000005,3.204129675705304E-4,7.77907738867485E-6
131,4769.0,0.02229299363057325,1.0,0.0,0.0,0.0,sassena_ID0000005,2.9302614490097864E-4,2.2808587131308874E-6
132,4770.0,0.025477707006369428,1.0,0.0,0.0,0.0,sassena_ID0000005,2.7721121913405435E-4,7.511101502501968E-7
133,4771.0,0.028662420382165606,1.0,0.0,0.0,0.0,sassena_ID0000005,3.204129675705304E-4,3.1836389570235193E-7
134,4772.0,0.03184713375796178,1.0,0.0,0.0,0.0,sassena_ID0000005,2.8942599919793896E-4,1.7836453213173638E-7
135,4773.0,0.03503184713375796,1.0,0.0,0.0,0.0,sassena_ID0000005,2.7721121913405435E-4,1.252045881744083E-7
136,4791.0,0.0031847133757961785,1.0,0.0,0.0,1.0,sassena_ID0000005,0.01759545497034187,0.023536628855636794
137,4792.0,0.006369426751592357,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,3.1449692935284656E-8
138,4793.0,0.009554140127388536,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,2.2493203182889273E-8
139,4794.0,0.012738853503184714,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,2.436334752099262E-8
140,4795.0,0.01592356687898089,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,2.7588616760339075E-8
141,4796.0,0.019108280254777073,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,3.140514448366805E-8
142,4797.0,0.02229299363057325,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,3.534802724121527E-8
143,4798.0,0.025477707006369428,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,3.910359780014116E-8
144,4799.0,0.028662420382165606,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,4.2577609239712564E-8
145,4800.0,0.03184713375796178,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,4.594348364785561E-8
146,4801.0,0.03503184713375796,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,4.97071586676222E-8
147,4802.0,0.038216560509554146,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,5.452687039025437E-8
148,4803.0,0.04140127388535032,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,6.05377767348492E-8
149,4804.0,0.0445859872611465,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,6.689476394835019E-8
150,4805.0,0.04777070063694268,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,7.24631778678423E-8
151,4806.0,0.050955414012738856,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,7.670962740110985E-8
152,4807.0,0.054140127388535034,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,7.970678582349194E-8
153,4808.0,0.05732484076433121,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.173150188179852E-8
154,4809.0,0.06050955414012739,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.30209323183783E-8
155,4810.0,0.06369426751592357,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.371611295917904E-8
156,4811.0,0.06687898089171974,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.388025657787196E-8
157,4812.0,0.07006369426751592,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.352837071372495E-8
158,4813.0,0.0732484076433121,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.265228885257899E-8
159,4814.0,0.07643312101910829,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,8.166102532826595E-8
160,4815.0,0.07961783439490447,1.0,0.0,0.0,1.0,sassena_ID0000005,0.0,1.114389314060593E-7
161,4816.0,0.08280254777070065,1.0,0.0,0.0,1.0,sassena_ID0000005,0.006499420183676862,6.5821304550624925E-6
162,4817.0,0.08598726114649682,1.0,0.0,0.0,1.0,sassena_ID0000005,5.974956100723333E-4,8.417185837199127E-5
163,4818.0,0.089171974522293,1.0,0.0,0.0,1.0,sassena_ID0000005,5.411790451462128E-4,1.0075830680302439E-4
164,4819.0,0.09235668789808918,1.0,0.0,0.0,1.0,sassena_ID0000005,5.37836052707676E-4,9.643269698575221E-5
165,4820.0,0.09554140127388536,1.0,0.0,0.0,1.0,sassena_ID0000005,5.256212726437914E-4,8.912309408870015E-5
166,4821.0,0.09872611464968153,1.0,0.0,0.0,1.0,sassena_ID0000005,5.414361984107157E-4,7.972879998343844E-5
167,4822.0,0.10191082802547771,1.0,0.0,0.0,1.0,sassena_ID0000005,2.26809179291499E-4,6.648681175633519E-5
168,4932.0,0.0031847133757961785,1.0,0.0,1.0,0.0,sassena_ID0000005,0.039981160951842516,0.03638229887463728
169,4933.0,0.006369426751592357,1.0,0.0,1.0,0.0,sassena_ID0000005,7.2517220589799E-5,0.0030960528694791256
170,4934.0,0.009554140127388536,1.0,0.0,1.0,0.0,sassena_ID0000005,3.6644340191653754E-5,6.327356814093535E-4
171,4935.0,0.012738853503184714,1.0,0.0,1.0,0.0,sassena_ID0000005,1.0890440751694993E-4,6.628909111019697E-4
172,4936.0,0.01592356687898089,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,7.192166531971635E-4
173,4937.0,0.019108280254777073,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,7.903814003929586E-4
174,4938.0,0.02229299363057325,1.0,0.0,1.0,0.0,sassena_ID0000005,8.31890810666666E-5,8.666446689434308E-4
175,4939.0,0.025477707006369428,1.0,0.0,1.0,0.0,sassena_ID0000005,2.5715326450283337E-5,9.340430651369232E-4
176,4940.0,0.028662420382165606,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,9.867708882667023E-4
177,4941.0,0.03184713375796178,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,0.001027574003411125
178,4942.0,0.03503184713375796,1.0,0.0,1.0,0.0,sassena_ID0000005,8.756068656321476E-5,0.0010611886365347774
179,4943.0,0.038216560509554146,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.0010895878222987492
180,4944.0,0.04140127388535032,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.0011097638535398585
181,4945.0,0.0445859872611465,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6676389203008744E-4,0.0011120951411376313
182,4946.0,0.04777070063694268,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.001078575033226172
183,4947.0,0.050955414012738856,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,9.83382544237737E-4
184,4948.0,0.054140127388535034,1.0,0.0,1.0,0.0,sassena_ID0000005,8.331765769891801E-5,8.038574575724174E-4
185,4949.0,0.05732484076433121,1.0,0.0,1.0,0.0,sassena_ID0000005,2.584390308253475E-5,5.503523363708522E-4
186,4950.0,0.06050955414012739,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,2.9262270077561785E-4
187,4951.0,0.06369426751592357,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,1.1671182126831667E-4
188,4952.0,0.06687898089171974,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,3.766271146255346E-5
189,4953.0,0.07006369426751592,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,1.1558158677977853E-5
190,4954.0,0.0732484076433121,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,4.1099391513636385E-6
191,4955.0,0.07643312101910829,1.0,0.0,1.0,0.0,sassena_ID0000005,6.480262265471401E-5,2.750750961605252E-6
192,4956.0,0.07961783439490447,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,9.753613958057225E-6
193,4957.0,0.08280254777070065,1.0,0.0,1.0,0.0,sassena_ID0000005,1.0800437109119001E-5,9.306210825964292E-5
194,4958.0,0.08598726114649682,1.0,0.0,1.0,0.0,sassena_ID0000005,0.09889857399514468,2.793617740811999E-4
195,4959.0,0.089171974522293,1.0,0.0,1.0,0.0,sassena_ID0000005,0.03295676237868312,3.5866838327402214E-4
196,4960.0,0.09235668789808918,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,3.5982617197817253E-4
197,4961.0,0.09554140127388536,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,3.436471526161575E-4
198,4962.0,0.09872611464968153,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,3.2749638766310765E-4
199,4963.0,0.10191082802547771,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,3.140983027600969E-4
200,4964.0,0.10509554140127389,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,3.030593455963419E-4
201,4965.0,0.10828025477707007,1.0,0.0,1.0,0.0,sassena_ID0000005,8.781783982771759E-5,2.9360419168070965E-4
202,4966.0,0.11146496815286625,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,2.8510312727143356E-4
203,4967.0,0.11464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,2.7711425264248513E-4
204,4968.0,0.1178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,6.120247695167434E-5,2.6933700424014906E-4
205,4969.0,0.12101910828025478,1.0,0.0,1.0,0.0,sassena_ID0000005,3.600145703039667E-6,2.6156276460322255E-4
206,4970.0,0.12420382165605096,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,2.536373644893541E-4
207,4971.0,0.12738853503184713,1.0,0.0,1.0,0.0,sassena_ID0000005,3.3429924385368335E-5,2.4543520640007743E-4
208,4972.0,0.1305732484076433,1.0,0.0,1.0,0.0,sassena_ID0000005,3.960160273343634E-5,2.368422965683961E-4
209,4973.0,0.1337579617834395,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,2.2774490073371807E-4
210,4974.0,0.13694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,2.1801874590837963E-4
211,4975.0,0.14012738853503184,1.0,0.0,1.0,0.0,sassena_ID0000005,4.3201748436476005E-5,2.075097727781268E-4
212,4976.0,0.14331210191082802,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,1.9599243029827653E-4
213,4977.0,0.1464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,1.830903973940878E-4
214,4978.0,0.14968152866242038,1.0,0.0,1.0,0.0,sassena_ID0000005,6.480262265471401E-5,1.6816145450557093E-4
215,4979.0,0.15286624203821658,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,1.5023006551520213E-4
216,4980.0,0.15605095541401276,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,1.2848104727170213E-4
217,4981.0,0.15923566878980894,1.0,0.0,1.0,0.0,sassena_ID0000005,2.520101992127767E-5,1.0664286136305472E-4
218,4982.0,0.16242038216560511,1.0,0.0,1.0,0.0,sassena_ID0000005,3.960160273343634E-5,1.307021699712297E-4
219,4983.0,0.1656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.0023745734562649894
220,4984.0,0.16878980891719747,1.0,0.0,1.0,0.0,sassena_ID0000005,0.3250180682312471,0.15490294493180587
221,4985.0,0.17197452229299365,1.0,0.0,1.0,0.0,sassena_ID0000005,0.06592072504877232,0.21780470231597004
222,4986.0,0.17515923566878983,1.0,0.0,1.0,0.0,sassena_ID0000005,0.0,0.06495873342377798
223,4987.0,0.178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,2.1600874218238002E-5,0.009029729389973727
