task,rmse,absDivMean,relative,runs
namd2,49.58629203578118,0.024752979536940917,-1.0,5
namd3,20.72102713551124,0.009085101137038077,-1.0,5
sassena5,15.02924713352165,0.012258227096897863,-1.0,5
sassena6,17.266114780899763,0.02724659816498016,-1.0,5
