task,rmse,absDivMean,relative,runs
namd2,79.83513198437066,0.06408204937333833,-1.0,1
namd3,68.78373674052047,0.03883001579988719,-1.0,1
sassena5,159.3830733217002,0.1422893743014162,-1.0,1
sassena6,44.8165336653373,0.0936088900584234,-1.0,1
