task,rmse,absDivMean,relative,runs
namd2,52.59568054155831,0.02574859515842056,-1.0,5
namd3,21.033580215274338,0.009096687468932699,-1.0,5
sassena5,15.117717165574629,0.012272130050098595,-1.0,5
sassena6,18.394889024468817,0.028354871672679395,-1.0,5
