86.0,129.666335044
2981.0,856.690757176
159.0,109.995270155
83.0,129.666335044
75.0,129.666335044
1453.0,922.274345166
83.0,129.666335044
783.0,109.995270155
145.0,109.995270155
68.0,35.2552083134
140.0,109.995270155
1408.0,922.274345166
70.0,35.2552083134
362.0,918.766208638
391.0,871.737319433
25.0,62.7118421598
2981.0,856.690757176
3021.0,856.690757176
65.0,35.2552083134
146.0,109.995270155
361.0,918.766208638
145.0,66.2199786883
391.0,871.737319433
139.0,66.2199786883
711.0,940.829043952
159.0,109.995270155
176.0,937.320907423
1418.0,922.274345166
695.0,940.829043952
35.0,62.7118421598
777.0,853.182620647
270.0,40.0349225885
145.0,109.995270155
146.0,109.995270155
159.0,109.995270155
25.0,62.7118421598
691.0,940.829043952
25.0,126.466267143
391.0,871.737319433
757.0,853.182620647
1495.0,875.245455962
158.0,109.995270155
1438.0,922.274345166
1453.0,922.274345166
35.0,62.7118421598
75.0,129.666335044
1418.0,922.274345166
184.0,937.320907423
35.0,106.795202254
272.0,40.0349225885
2981.0,856.690757176
134.0,66.2199786883
134.0,66.2199786883
2912.0,856.690757176
270.0,40.0349225885
70.0,35.2552083134
279.0,40.0349225885
279.0,40.0349225885
145.0,109.995270155
176.0,937.320907423
1490.0,875.245455962
68.0,35.2552083134
35.0,106.795202254
1418.0,922.274345166
356.0,918.766208638
70.0,35.2552083134
68.0,35.2552083134
68.0,35.2552083134
19.0,126.466267143
83.0,129.666335044
140.0,109.995270155
1514.0,875.245455962
783.0,109.995270155
1408.0,922.274345166
2912.0,856.690757176
696.0,940.829043952
2981.0,856.690757176
1490.0,875.245455962
705.0,940.829043952
361.0,918.766208638
272.0,40.0349225885
1438.0,922.274345166
1438.0,922.274345166
270.0,40.0349225885
270.0,40.0349225885
757.0,853.182620647
140.0,109.995270155
183.0,937.320907423
35.0,62.7118421598
356.0,918.766208638
19.0,126.466267143
158.0,109.995270155
362.0,918.766208638
125.0,66.2199786883
1408.0,922.274345166
134.0,66.2199786883
25.0,62.7118421598
362.0,918.766208638
120.0,66.2199786883
1438.0,922.274345166
186.0,937.320907423
39.0,106.795202254
1423.0,922.274345166
35.0,62.7118421598
380.0,871.737319433
34.0,62.7118421598
691.0,940.829043952
695.0,940.829043952
65.0,35.2552083134
25.0,62.7118421598
279.0,40.0349225885
19.0,126.466267143
158.0,109.995270155
696.0,940.829043952
1438.0,922.274345166
75.0,129.666335044
75.0,129.666335044
86.0,129.666335044
145.0,109.995270155
158.0,109.995270155
19.0,126.466267143
362.0,918.766208638
184.0,937.320907423
363.0,918.766208638
125.0,66.2199786883
380.0,871.737319433
73.0,129.666335044
65.0,35.2552083134
361.0,918.766208638
176.0,937.320907423
86.0,129.666335044
1514.0,875.245455962
83.0,129.666335044
86.0,129.666335044
38.0,106.795202254
695.0,940.829043952
1408.0,922.274345166
380.0,871.737319433
2981.0,856.690757176
25.0,62.7118421598
362.0,918.766208638
24.0,126.466267143
1418.0,922.274345166
1438.0,922.274345166
181.0,937.320907423
70.0,129.666335044
279.0,40.0349225885
696.0,940.829043952
139.0,66.2199786883
361.0,918.766208638
272.0,40.0349225885
2912.0,856.690757176
35.0,106.795202254
25.0,126.466267143
1514.0,875.245455962
391.0,871.737319433
134.0,66.2199786883
125.0,66.2199786883
363.0,918.766208638
139.0,66.2199786883
158.0,109.995270155
1514.0,875.245455962
356.0,918.766208638
1495.0,875.245455962
363.0,918.766208638
2912.0,856.690757176
70.0,129.666335044
777.0,853.182620647
80.0,35.2552083134
272.0,40.0349225885
757.0,853.182620647
125.0,66.2199786883
279.0,40.0349225885
1453.0,922.274345166
73.0,129.666335044
777.0,853.182620647
1423.0,922.274345166
19.0,126.466267143
777.0,853.182620647
38.0,106.795202254
145.0,109.995270155
134.0,66.2199786883
705.0,940.829043952
270.0,40.0349225885
159.0,109.995270155
24.0,126.466267143
35.0,62.7118421598
272.0,40.0349225885
1490.0,875.245455962
70.0,35.2552083134
356.0,918.766208638
70.0,35.2552083134
38.0,106.795202254
25.0,126.466267143
146.0,109.995270155
375.0,871.737319433
1408.0,922.274345166
711.0,940.829043952
140.0,109.995270155
83.0,129.666335044
1418.0,922.274345166
19.0,126.466267143
363.0,918.766208638
19.0,126.466267143
75.0,129.666335044
70.0,35.2552083134
1495.0,875.245455962
270.0,40.0349225885
1418.0,922.274345166
1453.0,922.274345166
363.0,918.766208638
35.0,62.7118421598
33.0,62.7118421598
24.0,126.466267143
363.0,918.766208638
356.0,918.766208638
25.0,62.7118421598
186.0,937.320907423
39.0,106.795202254
1423.0,922.274345166
86.0,129.666335044
70.0,35.2552083134
39.0,106.795202254
86.0,129.666335044
783.0,109.995270155
86.0,129.666335044
777.0,853.182620647
159.0,109.995270155
19.0,126.466267143
362.0,918.766208638
1490.0,875.245455962
120.0,66.2199786883
783.0,109.995270155
35.0,106.795202254
272.0,40.0349225885
184.0,937.320907423
279.0,40.0349225885
