145.0,148.99
1465.0,1489.99
264.0,198.99
1465.0,1489.99
1805.0,1796.99
1797.0,1796.99
187.0,181.01
1805.0,1796.99
1498.0,1497.99
7835.0,1520.01
194.0,190.99
156.0,148.99
184.0,190.99
150.0,153.99
191.0,190.99
154.0,151.01
146.0,151.01
1580.0,1504.99
151.0,151.01
120.0,159.99
146.0,153.99
191.0,190.99
154.0,153.99
1809.0,1833.99
1809.0,1833.99
155.0,153.99
141.0,153.99
1480.0,1489.99
171.0,159.99
191.0,190.99
1490.0,1489.99
146.0,151.01
161.0,153.99
191.0,190.99
160.0,159.99
1504.0,1520.01
154.0,151.01
201.0,190.99
155.0,151.01
151.0,151.01
1748.0,1796.99
156.0,148.99
1724.0,1816.99
1817.0,1816.99
1520.0,1520.01
1894.0,1819.99
1797.0,1796.99
145.0,148.99
205.0,198.99
1792.0,1819.99
154.0,153.99
7835.0,1520.01
150.0,153.99
171.0,159.99
194.0,190.99
1724.0,1816.99
171.0,159.99
191.0,198.99
205.0,198.99
175.0,185.01
199.0,198.99
141.0,153.99
1809.0,1833.99
1580.0,1504.99
1748.0,1796.99
1490.0,1489.99
120.0,159.99
191.0,181.01
175.0,185.01
151.0,151.01
1894.0,1819.99
1991.0,1833.99
1580.0,1504.99
145.0,148.99
185.0,190.99
194.0,190.99
1791.0,1833.99
146.0,153.99
1991.0,1833.99
1894.0,1819.99
1495.0,1504.99
160.0,159.99
1498.0,1497.99
1797.0,1796.99
1490.0,1489.99
1556.0,1489.99
1600.0,1520.01
178.0,198.99
1805.0,1796.99
191.0,198.99
7835.0,1520.01
1600.0,1520.01
175.0,185.01
7835.0,1520.01
1939.0,1816.99
1817.0,1816.99
149.0,148.99
1748.0,1833.99
154.0,153.99
1490.0,1489.99
148.0,148.99
1490.0,1489.99
148.0,148.99
1505.0,1504.99
146.0,153.99
1839.0,1816.99
1939.0,1816.99
264.0,198.99
171.0,159.99
154.0,153.99
161.0,153.99
141.0,153.99
191.0,190.99
150.0,153.99
1834.0,1833.99
146.0,151.01
184.0,181.01
1809.0,1833.99
1834.0,1833.99
155.0,148.99
155.0,148.99
1991.0,1833.99
1480.0,1489.99
1748.0,1833.99
1724.0,1816.99
1504.0,1520.01
1792.0,1819.99
1792.0,1819.99
194.0,190.99
1792.0,1819.99
1750.0,1819.99
1504.0,1520.01
155.0,148.99
205.0,198.99
161.0,153.99
120.0,159.99
187.0,181.01
155.0,148.99
1600.0,1520.01
155.0,151.01
1556.0,1489.99
1495.0,1504.99
175.0,185.01
1834.0,1833.99
1991.0,1833.99
205.0,185.01
154.0,151.01
155.0,151.01
1797.0,1796.99
1748.0,1833.99
201.0,190.99
1724.0,1816.99
151.0,151.01
1520.0,1520.01
1797.0,1796.99
146.0,153.99
179.0,181.01
1490.0,1489.99
150.0,153.99
201.0,190.99
154.0,151.01
181.0,181.01
161.0,153.99
1809.0,1833.99
185.0,185.01
146.0,153.99
1817.0,1816.99
155.0,151.01
1490.0,1489.99
160.0,159.99
146.0,153.99
1490.0,1489.99
1791.0,1833.99
1505.0,1504.99
155.0,151.01
160.0,159.99
1498.0,1497.99
1490.0,1489.99
149.0,148.99
1839.0,1816.99
1817.0,1816.99
1817.0,1816.99
191.0,181.01
187.0,181.01
1839.0,1816.99
154.0,153.99
1580.0,1504.99
191.0,181.01
185.0,185.01
1839.0,1833.99
185.0,190.99
191.0,181.01
1839.0,1833.99
178.0,198.99
184.0,190.99
1817.0,1816.99
1600.0,1520.01
1748.0,1833.99
1894.0,1819.99
146.0,153.99
7835.0,1520.01
1797.0,1796.99
194.0,190.99
150.0,153.99
1465.0,1489.99
184.0,190.99
1792.0,1819.99
1750.0,1819.99
175.0,185.01
178.0,198.99
205.0,198.99
179.0,181.01
191.0,181.01
155.0,153.99
187.0,181.01
151.0,159.99
205.0,185.01
201.0,190.99
191.0,190.99
1748.0,1833.99
151.0,159.99
156.0,148.99
148.0,148.99
1939.0,1816.99
160.0,159.99
205.0,185.01
205.0,185.01
1894.0,1819.99
199.0,198.99
151.0,151.01
205.0,198.99
1791.0,1833.99
1724.0,1816.99
1805.0,1796.99
1748.0,1796.99
1465.0,1489.99
1505.0,1504.99
