task,rmse,absDivMean,relative,runs
namd2,0.15652497164753332,1.4035519238547,16.63305456074453,1
namd3,0.13524990769465697,2.867036453972955,31.533088028680403,1
sassena5,0.1252679552608323,1.5500319086685195,-1.0,1
sassena6,0.09267510604121465,1.9760634784586264,196.6130426060149,1
