task,rmse,absDivMean,relative,runs
namd2,0.1906655842156507,1.529524609737492,13.69619294496907,5
namd3,0.14071364885194565,1.9211834531748795,15.475452549528502,5
sassena5,0.10157128091289847,1.1358689755663918,-1.0,5
sassena6,0.10872246846567228,1.6814669039754258,92.00208912398043,5
