task,rmse,absDivMean,relative,runs
namd2,0.0952685368598524,0.2885632833332504,2.875417692227476,1
namd3,0.04062137667376271,0.062414417667698036,0.07895744250413136,1
sassena5,0.034958730955268524,0.857019360544249,-1.0,1
sassena6,0.01193125765497808,0.4755205503826056,13.230493875445736,1
