task,rmse,absDivMean,relative,runs
namd2,0.03318852095756219,0.1525710895341171,1.0595222602331564,1
namd3,0.03952072425283855,0.062483672915805956,0.08376421185753925,1
sassena5,0.02749670054112601,0.5825068871233962,-1.0,1
sassena6,0.011887757829841871,0.27764613066094185,11.513601688608196,1
