task,rmse,absDivMean,relative,runs
namd2,0.18499156614324458,0.7119390855116654,5.7261531170476445,5
namd3,0.07969210209934172,0.11915071132543156,0.14314872149979307,5
sassena5,0.048385039914392934,1.9847700609113441,-1.0,5
sassena6,0.03227686428410646,2.969045348930958,87.76423375077455,5
