task,rmse,absDivMean,relative,runs
namd2,0.12818564744610106,0.18937501036389714,0.42014605659128856,5
namd3,0.1395427590171344,0.12360107686033792,0.14533891772323387,5
sassena5,0.06532733907558368,0.1976197699472358,-1.0,5
sassena6,0.06532038073367666,0.2367545984588883,2117.33782968408,5
