task,rmse,absDivMean,relative,runs
namd2,0.09343208121104853,0.08665571693016048,0.3869087025633354,1
namd3,0.10154466711306594,0.06240994422245075,0.0824718278960622,1
sassena5,0.048915047651611705,0.09467152509948519,-1.0,1
sassena6,0.03708291764800673,0.08425775339193772,1885.6812482832577,1
