atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
M,L,H,L,namd_ID0000002,1,853,1.0,550.14,1.07,1.0,122793.88,741.25,1.0,5.11,0.0,1.0,47686998.0,9828.0,1.0,50070.0,188.0,1.0,295278304.0,1314128.0,1.0,3317974.0,11053.0,1.0,3421832.0,388.0,1.0,530362988.0,108544.0,1.0
M,L,H,L,namd_ID0000002,1,848,0.99414,549.07,1.02,0.99806,122052.63,720.01,0.99396,5.11,0.0,1.0,47677170.0,459288.0,0.99979,49882.0,132.0,0.99625,293964176.0,458958.0,0.99555,3306921.0,3702.0,0.99667,3421444.0,124.0,0.99989,530254444.0,12420.0,0.9998
M,L,H,L,namd_ID0000002,1,843,0.98828,548.05,1.04,0.9962,121332.62,720.05,0.9881,5.11,0.0,1.0,47217882.0,5458.0,0.99016,49750.0,91.0,0.99361,293505218.0,729944.0,0.994,3303219.0,6060.0,0.99555,3421320.0,124.0,0.99985,530242024.0,0.0,0.99977
M,L,H,L,namd_ID0000002,1,838,0.98242,547.01,1.09,0.99431,120612.57,720.01,0.98224,5.11,0.0,1.0,47212424.0,459580.0,0.99005,49659.0,141.0,0.99179,292775274.0,695097.0,0.99152,3297159.0,5753.0,0.99373,3421196.0,156.0,0.99981,530242024.0,6276.0,0.99977
M,L,H,L,namd_ID0000002,1,833,0.97655,545.92,0.88,0.99233,119892.56,720.67,0.97637,5.11,0.0,1.0,46752844.0,9316.0,0.98041,49518.0,146.0,0.98898,292080177.0,910979.0,0.98917,3291406.0,7569.0,0.99199,3421040.0,288.0,0.99977,530235748.0,73728.0,0.99976
M,L,H,L,namd_ID0000002,1,828,0.97069,545.04,0.99,0.99073,119171.89,720.69,0.9705,5.11,0.0,1.0,46743528.0,459196.0,0.98022,49372.0,194.0,0.98606,291169198.0,1485425.0,0.98608,3283837.0,12574.0,0.98971,3420752.0,384.0,0.99968,530162020.0,159880.0,0.99962
M,L,H,L,namd_ID0000002,1,823,0.96483,544.05,1.17,0.98893,118451.2,725.28,0.96463,5.11,0.0,1.0,46284332.0,460286.0,0.97059,49178.0,163.0,0.98218,289683773.0,796547.0,0.98105,3271263.0,6588.0,0.98592,3420368.0,248.0,0.99957,530002140.0,141312.0,0.99932
M,L,H,L,namd_ID0000002,1,818,0.95897,542.88,2.9,0.9868,117725.92,2040.99,0.95873,5.11,0.0,1.0,45824046.0,53798.0,0.96093,49015.0,350.0,0.97893,288887226.0,2445681.0,0.97836,3264675.0,20367.0,0.98394,3420120.0,336.0,0.9995,529860828.0,137612.0,0.99905
M,L,H,L,namd_ID0000002,1,813,0.95311,539.98,0.0,0.98153,115684.93,0.0,0.94211,5.11,0.0,1.0,45770248.0,417062.0,0.95981,48665.0,0.0,0.97194,286441545.0,0.0,0.97007,3244308.0,0.0,0.9778,3419784.0,0.0,0.9994,529723216.0,0.0,0.99879
M,L,H,L,namd_ID0000002,1,808,0.94725,539.98,0.0,0.98153,115684.93,0.0,0.94211,5.11,0.0,1.0,45353186.0,0.0,0.95106,48665.0,0.0,0.97194,286441545.0,0.0,0.97007,3244308.0,0.0,0.9778,3419784.0,0.0,0.9994,529723216.0,0.0,0.99879
