atoms,cores,timesteps,outfreq,task,run,time,normalized_time,cumulative_stime,stime,normalized_stime,cumulative_utime,utime,normalized_utime,cumulative_iowait,iowait,normalized_iowait,cumulative_write_bytes,write_bytes,normalized_write_bytes,cumulative_syscw,syscw,normalized_syscw,cumulative_read_bytes,read_bytes,normalized_read_bytes,cumulative_syscr,syscr,normalized_syscr,cumulative_vmRSS,vmRSS,normalized_vmRSS,cumulative_vmSize,vmSize,normalized_vmSize
L,H,L,H,sassena_ID0000006,1,9,1.0,254.7,254.7,1.0,303.49,303.48,1.0,9.63,9.63,1.0,229818.0,93188.0,1.0,777.0,764.0,1.0,37319816.0,37229406.0,1.0,115193.0,114995.0,1.0,3443636.0,3441380.0,1.0,506402284.0,506345736.0,1.0
L,H,L,H,sassena_ID0000006,1,0,0.0,0.0,0.0,0.0,0.01,0.01,3.0e-05,0.0,0.0,0.0,136630.0,136630.0,0.59451,13.0,13.0,0.01673,90410.0,90410.0,0.00242,198.0,198.0,0.00172,2256.0,2256.0,0.00066,56548.0,56548.0,0.00011
L,H,L,H,sassena_ID0000006,2,9,1.0,280.67,280.67,1.0,489.74,489.73,1.0,2.24,2.24,1.0,243962.0,107336.0,1.0,925.0,912.0,1.0,37389157.0,37298748.0,1.0,115379.0,115181.0,1.0,3446460.0,3444184.0,1.0,506467648.0,506345692.0,1.0
L,H,L,H,sassena_ID0000006,2,0,0.0,0.0,0.0,0.0,0.01,0.01,2.0e-05,0.0,0.0,0.0,136626.0,136626.0,0.56003,13.0,13.0,0.01405,90409.0,90409.0,0.00242,198.0,198.0,0.00172,2276.0,2276.0,0.00066,121956.0,121956.0,0.00024
L,H,L,H,sassena_ID0000006,3,10,1.0,253.14,253.13,1.0,265.38,265.37,1.0,11.05,11.05,1.0,232168.0,95554.0,1.0,683.0,670.0,1.0,37327083.0,37236678.0,1.0,115072.0,114874.0,1.0,3440052.0,3437796.0,1.0,506467776.0,506345692.0,1.0
L,H,L,H,sassena_ID0000006,3,0,0.0,0.01,0.01,4.0e-05,0.01,0.01,4.0e-05,0.0,0.0,0.0,136614.0,136614.0,0.58843,13.0,13.0,0.01903,90405.0,90405.0,0.00242,198.0,198.0,0.00172,2256.0,2256.0,0.00066,122084.0,122084.0,0.00024
L,H,L,H,sassena_ID0000006,4,0,NaN,173.8,173.8,1.0,185.23,185.23,1.0,20.41,20.41,1.0,217141.0,217141.0,1.0,543.0,543.0,1.0,23252962.0,23252962.0,1.0,74522.0,74522.0,1.0,2296144.0,2296144.0,1.0,337587880.0,337587880.0,1.0
L,H,L,H,sassena_ID0000006,5,9,1.0,274.83,274.82,1.0,396.32,396.32,1.0,3.26,3.26,1.0,218321.0,81688.0,1.0,357.0,344.0,1.0,14610870.0,14520457.0,1.0,45594.0,45396.0,1.0,2816440.0,2814196.0,1.0,504450492.0,504328408.0,1.0
L,H,L,H,sassena_ID0000006,5,0,0.0,0.01,0.01,4.0e-05,0.0,0.0,0.0,0.0,0.0,0.0,136633.0,136633.0,0.62584,13.0,13.0,0.03641,90413.0,90413.0,0.00619,198.0,198.0,0.00434,2244.0,2244.0,0.0008,122084.0,122084.0,0.00024
L,H,L,H,sassena_ID0000006,6,15,1.0,336.35,253.86,1.0,962.43,726.19,1.0,45.78,31.01,1.0,228195.0,91209.0,1.0,667.0,648.0,1.0,33745299.0,33598123.0,1.0,84091.0,83486.0,1.0,3072548.0,2411360.0,1.0,505475856.0,350394176.0,1.0
L,H,L,H,sassena_ID0000006,6,10,0.66667,82.49,82.48,0.24525,236.24,236.24,0.24546,14.77,14.77,0.32263,136986.0,360.0,0.6003,19.0,6.0,0.02849,147176.0,56768.0,0.00436,605.0,407.0,0.00719,661188.0,658924.0,0.21519,155081680.0,155025132.0,0.3068
L,H,L,H,sassena_ID0000006,6,0,0.0,0.01,0.01,3.0e-05,0.0,0.0,0.0,0.0,0.0,0.0,136626.0,136626.0,0.59872,13.0,13.0,0.01949,90408.0,90408.0,0.00268,198.0,198.0,0.00235,2264.0,2264.0,0.00074,56548.0,56548.0,0.00011
