task,rmse,absDivMean,relative,runs
namd2,0.3002022132386318,19.867655499021488,218.0297208675564,5
namd3,0.11533071372097534,27.889187263399386,118.71678270162943,5
sassena5,0.18549604158711505,10.216543636575429,-1.0,5
sassena6,0.385729734071417,8.883832842553314,1282.6686341798697,5
