task,rmse,absDivMean,relative,runs
namd2,0.06894020942404516,5.384597622066996,56.70849150028382,1
namd3,0.02473616489048471,7.462899750700998,32.378711619098105,1
sassena5,0.09520996424884368,4.201881585531357,-1.0,1
sassena6,0.13703747424841548,2.097191928675741,266.96713238299515,1
