task,rmse,absDivMean,relative,runs
namd2,0.006182646083122342,0.2640787632106221,1.4903680368162306,1
namd3,0.0017645563853571692,0.29929705427767467,0.5739005566518186,1
sassena5,0.038523661928336006,0.2402834997870205,-1.0,1
sassena6,0.05675463987564575,0.2285072632564551,39.122221824102375,1
